Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
352292,275000.0,90.0,-19.9596471,-43.96612909999999,3,3,1,1,91.0,410.0,oeste,Estoril,25/08/18,Rua Paulo Piedade Campos - lado par,850
787336,275000.0,64.27,-19.873433600000002,-43.99719640000001,2,1,0,2,56.0,180.0,pampulha,Pampulha,25/08/18,Rua Castelo de Lisboa ,40
1580716,275000.0,50.0,-19.9207327,-43.9460618,2,2,0,1,65.0,550.0,centro-sul,Centro,25/08/18,Rua Rio Grande do Sul,720
146520,279000.0,62.0,-19.8967575,-43.931694100000016,2,1,0,1,88.0,295.0,nordeste,Nova Floresta,25/08/18,Rua Jataí,850
358267,279000.0,72.46,-19.8119809,-43.98173380000003,3,2,1,1,923.37,200.0,venda-nova,Rio Branco,25/08/18,Rua Célio Diniz,276
3242451,279000.0,62.93,-19.888975100000003,-44.01003239999999,2,1,0,1,909.65,280.0,pampulha,Serrano,25/08/18,Rua Ocidental,126
22428,280000.0,70.0,-19.8441354,-43.936781199999984,3,1,0,1,47.45,150.0,norte,Heliópolis,25/08/18,Rua Praça Padre Lage,110
346187,280000.0,70.0,-19.967942100000002,-43.96671349999997,3,2,1,1,112.0,260.0,oeste,Buritis,25/08/18,Rua Engenheiro Alberto Pontes,530
352797,280000.0,70.0,-19.8263266,-43.95283689999997,3,2,1,1,80.0,400.0,pampulha,Itapoã,25/08/18,Rua Francisco Augusto Rocha,101
1671761,280000.0,65.1,-19.871813500000002,-43.94514500000002,3,2,1,1,65.0,335.0,,Santa Cruz,25/08/18,Rua Meira de Vasconcelos,240
3246659,280000.0,57.17,-19.8957087,-43.92878989999997,2,2,0,1,924.0,400.0,nordeste,Silveira,25/08/18,Rua Wânia Carvalho Silveira,51
3256782,280000.0,65.0,-19.9728735,-43.97137980000002,3,2,1,1,88.56,360.0,oeste,Buritis,25/08/18,Rua Tereza Mota Valadares,820
3258194,280000.0,122.0,-19.802820999999998,-43.93925200000001,4,2,1,1,48.0,159.0,norte,Jaqueline,25/08/18,Rua Agenor de Paula Estrela,1082
355546,282000.0,85.0,-19.832353,-43.942364000000005,3,2,1,2,75.0,150.0,norte,Planalto,25/08/18,Rua Jorge Lima,92
3243673,285000.0,80.0,-19.872345199999998,-43.9513346,3,1,0,1,56.0,250.0,pampulha,Jaraguá,25/08/18,Rua Beira-alta,135
358280,289000.0,57.34,-19.8263411,-43.982740499999984,2,1,0,1,671.64,200.0,pampulha,Santa Mônica,25/08/18,Rua dos Uiacás,307
365504,289000.0,80.0,-19.827945800000002,-43.97550849999999,2,2,1,1,1.0,1.0,pampulha,Santa Mônica,25/08/18,Rua Navajos,228
271072,290000.0,41.0,-19.9154203,-43.96724599999999,3,2,1,2,63.04,300.0,noroeste,Padre Eustáquio,25/08/18,Rua Riachuelo,551
349156,290000.0,96.74,-19.874312,-43.95881800000001,2,1,0,1,594.0,185.0,pampulha,São Francisco,25/08/18,Rua Alcobaça,139
1847830,290000.0,89.6,-19.944845899999997,-43.96855399999998,2,2,1,1,70.36,250.0,oeste,Nova Granada,25/08/18,Rua Conselheiro Joaquim Caetano,1355
1859324,290000.0,77.0,-19.875779100000003,-43.99368870000001,3,1,1,2,86.67,300.0,pampulha,Pampulha,25/08/18,Rua Jornalista Tarcísio Henriques,105
140144,294000.0,70.0,-19.827754000000002,-43.93857020000002,3,2,1,1,124.0,300.0,norte,Jardim Guanabara,25/08/18,Rua Alga Verde,77
3250295,295000.0,41.0,-19.927815,-43.934192,1,1,0,0,54.94,350.0,centro-sul,Funcionários,25/08/18,Rua Alagoas,16
32734,295087.5,62.69,-19.922230600000002,-44.010401099999974,3,1,1,2,135.0,368.8,noroeste,João Pinheiro,25/08/18,Avenida das Castanholas,246
3252322,298000.0,60.0,-19.963515700000002,-43.965450000000025,2,2,1,1,62.0,600.0,oeste,Estoril,25/08/18,Rua Engenheiro Godofredo dos Santos,48
183017,299000.0,65.0,-19.9029115,-43.96166289999997,3,1,2,2,106.84,180.0,noroeste,Nova Esperança,25/08/18,Rua Almeida Melo,102
3245304,299000.0,82.0,-19.961894,-43.98061150000001,2,1,1,1,77.0,299.0,oeste,Betânia,25/08/18,Rua Júlio de Castilho,1022
3246449,299000.0,140.0,-19.837536,-43.94853890000002,2,2,0,1,55.0,130.0,norte,Planalto,25/08/18,Rua Iracema Souza Pinto,128
134903,300000.0,40.0,-19.9394334,-43.93134029999999,1,1,1,1,125.0,750.0,centro-sul,Cidade Jardim,25/08/18,Avenida do Contorno,7315
348485,300000.0,47.84,-19.967576,-43.964945,2,2,1,1,71.27,250.0,oeste,Buritis,25/08/18,Rua Vitorio Magnavacca,145
3238988,300000.0,140.0,-19.869435100000004,-43.98820069999999,3,2,0,1,65.0,100.0,pampulha,Ouro Preto,25/08/18,Rua Brasiléia,608
3245938,300000.0,60.0,-19.878959299999998,-43.9982225,2,1,1,2,110.0,100.0,pampulha,Pampulha,25/08/18,Rua Castelo Guimarães,187
3249039,300000.0,81.25,-19.8253,-43.95405,3,2,1,2,86.15,430.0,norte,Planalto,25/08/18,Rua Francisco Augusto Rocha,66
191039,305000.0,75.0,-19.8798408,-43.991803999999995,3,1,1,1,124.92,280.0,pampulha,Paquetá,25/08/18,Rua Gustavo Ladeira,11
349948,308900.0,63.0,-19.9205033,-43.90337169999998,3,1,1,1,72.0,200.0,leste,Paraíso,25/08/18,Rua Aureliano Magalhães,432
338365,309900.0,120.0,-19.895426999999998,-43.93199909999999,3,2,0,1,84.19,333.0,nordeste,Nova Floresta,25/08/18,Rua São Gonçalo,872
55256,310000.0,72.0,-19.915750759195348,-43.96969709332046,3,1,1,1,63.72,200.0,noroeste,Padre Eustáquio,25/08/18,Rua Wilson Mendes,115
63003,310000.0,111.0,-19.95872228228269,-43.96725827514649,4,2,1,1,80.0,400.0,oeste,Nova Barroca,25/08/18,Rua Paulo Piedade Campos - lado par,680
216985,310000.0,60.0,-19.9201287,-43.96135240000001,2,2,0,1,60.0,350.0,oeste,Prado,25/08/18,Rua dos Pampas,538
1674518,310000.0,75.0,-19.8828067,-43.99822540000002,3,2,1,2,98.0,250.0,pampulha,Pampulha,25/08/18,Avenida Altamiro Avelino Soares,210
2859621,310000.0,72.0,-19.975021899999998,-43.9631235,2,1,1,2,97.0,250.0,oeste,Buritis,25/08/18,Rua Jandiatuba,100
3233652,310000.0,73.81,-19.9315928,-43.91846440000001,2,2,0,1,94.54,350.0,leste,São Lucas,25/08/18,Rua Camões,390
3255569,310000.0,80.0,-19.8427889,-43.92931520000002,3,2,1,2,75.0,150.0,norte,Guarani,25/08/18,Rua Carimbé,77
3256778,310000.0,63.57,-19.9209538,-43.90790759999999,2,1,0,0,66.97,350.0,leste,Paraíso,25/08/18,Rua Cônego Pinheiro,22
146282,315000.0,85.0,-19.8881128,-43.99456120000002,3,1,1,2,75.0,350.0,pampulha,Pampulha,25/08/18,Rua Elson Nunes de Souza,730
221838,315000.0,82.53,-19.892916,-43.93117440000003,4,1,1,1,96.02,300.0,nordeste,Silveira,25/08/18,Rua São Claret,409
348195,315000.0,70.0,-19.8818949,-44.00955650000003,3,2,1,2,119.01,390.0,pampulha,Serrano,25/08/18,Rua Shirley Regina das Chagas,50
1348214,315000.0,60.0,-19.8831701,-43.92144150000002,2,2,1,2,100.0,250.0,nordeste,União,25/08/18,Rua Domingos Fernandes,246
349806,318000.0,100.0,-19.9603493,-43.96567349999998,4,3,1,1,77.2,450.0,oeste,Estoril,25/08/18,Rua Paulo Piedade Campos - lado par,680
354841,319000.0,90.05,-19.8922533,-43.990931199999984,2,1,0,1,93.84,200.0,pampulha,Paquetá,25/08/18,Rua Francisca Santos Anastásia,333
65606,320000.0,80.0,-19.8245289,-43.96908300000001,3,1,1,2,65.0,290.0,pampulha,Santa Mônica,25/08/18,Rua Visconde de Taunay,912
135465,320000.0,83.0,-19.86761,-43.98520020000001,3,1,1,1,0.0,326.0,pampulha,Ouro Preto,25/08/18,Avenida Fleming,871
164272,320000.0,80.0,-19.948872199999997,-43.94305829999996,3,3,1,1,124.0,200.0,centro-sul,Santo Antônio,25/08/18,Rua Deputado Álvaro Sales,380
331697,320000.0,86.75,-19.904729500000002,-43.91905439999999,3,1,0,1,74.46,260.0,leste,Sagrada Família,25/08/18,Rua Horizontal,183
348463,320000.0,45.0,-19.9747508,-43.96487450000001,1,2,1,1,123.42,400.0,oeste,Buritis,25/08/18,Rua Henrique Furtado Portugal,83
1614037,320000.0,108.25,-19.8909955,-43.925116300000006,3,1,1,1,106.68,170.0,leste,Cidade Nova,25/08/18,Rua Afonso Pena Júnior,119
3235362,320000.0,64.9,-19.889810100000002,-43.9350503,3,1,1,1,90.69,250.0,nordeste,Renascença,25/08/18,Rua Mossoró,150
3240645,320000.0,95.0,-19.9263924,-43.91693670000001,3,2,0,1,100.0,123.0,centro-sul,Santa Efigênia,25/08/18,Rua Tenente Anastácio de Moura,1000
3253916,320000.0,80.0,-19.962399800000004,-43.96563520000001,3,2,0,2,81.0,370.0,oeste,Havaí,25/08/18,Rua Paulo Piedade Campos - lado ímpar,909
817999,325000.0,56.48,-19.8995219,-43.9300907,2,2,1,1,1057.0,430.0,leste,Graça,25/08/18,Rua Juacema,85
3261361,325000.0,95.0,-19.9261756,-43.9134262,3,1,0,1,88.37,310.0,centro-sul,Santa Efigênia,25/08/18,Rua Maestro Delê Andrade,231
3241049,329000.0,86.0,-19.871959,-43.915734999999984,3,2,1,2,106.0,250.0,nordeste,Fernão Dias,25/08/18,Rua Paulista,835
54325,330000.0,74.0,-19.9714034,-43.97304800000001,2,2,1,1,100.0,300.0,oeste,Buritis,25/08/18,Rua Ulisses Marcondes Escobar,109
407309,330000.0,36.0,-19.9353037,-43.93172659999999,1,1,0,1,110.36,500.0,centro-sul,Savassi,25/08/18,Rua Rio Grande do Norte,641
1896784,330000.0,101.0,-19.9293586,-43.97023389999998,3,3,1,1,87.58,200.0,oeste,Prado,25/08/18,Rua Contria,236
2399528,330000.0,112.23,-19.979689699999998,-43.96552889999998,3,3,1,2,145.0,350.0,oeste,Buritis,25/08/18,Rua Esmeraldo Botelho,212
3251850,330000.0,75.0,-19.884973000000002,-43.92399899999998,2,2,1,1,146.24,420.0,leste,Cidade Nova,25/08/18,Rua Carvalhais de Paiva,260
3259511,330000.0,80.15,-19.9794582,-43.96295980000002,3,2,1,1,77.27,480.0,oeste,Buritis,25/08/18,Rua José Hemetério Andrade,485
362427,334039.05,109.98,-19.9223863,-44.00968590000002,2,1,1,2,135.0,368.8,noroeste,Dom Cabral,25/08/18,Avenida das Castanholas,246
363066,334039.05,109.98,-19.922333399999996,-44.01018779999998,2,2,1,2,135.0,368.8,noroeste,João Pinheiro,25/08/18,Avenida das Castanholas,246
160866,335000.0,90.0,-19.869587600000003,-43.93328109999999,3,2,1,2,80.0,600.0,nordeste,Palmares,25/08/18,Rua Luiz Zuddio,325
280720,335000.0,75.0,-19.8729503,-43.92153550000001,3,1,1,1,95.0,450.0,nordeste,Fernão Dias,25/08/18,Avenida Joaquim José Diniz,20
124952,340000.0,98.0,-19.933792485756587,-43.97117971750486,3,1,0,1,78.0,350.0,oeste,Barroca,25/08/18,Rua Campos Eliseos,871
1841948,340000.0,105.0,-19.835141,-43.97531860000004,3,2,1,1,150.7,65.0,pampulha,Santa Amélia,25/08/18,Rua Heitor Sócrates Cardoso,679
338920,343000.0,66.0,-19.891074,-43.93109170000002,3,2,1,2,123.25,370.0,nordeste,Silveira,25/08/18,Rua São Claret,481
350571,345000.0,78.0,-19.9304827,-43.9700919,3,2,1,1,118.0,670.0,oeste,Prado,25/08/18,Rua Contria,294
3247340,345000.0,82.0,-19.9824005,-43.97995259999999,3,1,1,2,82.0,300.0,oeste,Buritis,25/08/18,Avenida Senador José Augusto,80
3256340,345000.0,82.12,-19.8722773,-43.997735600000006,3,1,1,2,90.0,450.0,pampulha,Paquetá,25/08/18,Rua Afonso Ferreira Gomes,110
3259270,348000.0,75.0,-19.9794348,-43.97452499999997,3,1,1,1,117.4,483.0,oeste,Buritis,25/08/18,Avenida Deputado Cristóvam Chiaradia,185
336073,349000.0,135.0,-19.989741100000003,-44.01671420000002,2,1,0,4,0.0,10.0,barreiro,Teixeira Dias,25/08/18,Rua Joaquim Anacleto da Conceição,140
194404,350000.0,95.0,-19.903026999999998,-43.92757900000004,3,2,1,1,120.0,397.0,leste,Sagrada Família,25/08/18,Rua Itajubá,2065
349263,350000.0,85.0,-19.9435835,-43.97495179999999,3,1,1,2,80.0,250.0,oeste,Jardim América,25/08/18,Rua Santos,989
420940,350000.0,75.0,-19.943676999999997,-43.928533000000016,3,3,1,1,149.24,300.0,centro-sul,Cruzeiro,25/08/18,Rua Oliveira,390
455205,350000.0,70.0,-19.969194199999997,-43.96701210000003,2,2,1,1,99.77,370.0,oeste,Buritis,25/08/18,Rua Walter Guimarães Figueiredo,275
1848014,350000.0,110.0,-19.9692918,-43.97251640000002,4,2,1,2,167.87,350.0,oeste,Buritis,25/08/18,Rua Professor Euclydes Ferreira,153
1907671,350000.0,95.0,-19.8911962,-43.92533900000001,3,1,0,1,131.0,240.0,leste,Cidade Nova,25/08/18,Rua Paulo Nunes Vieira,64
2094967,350000.0,119.54,-19.8876268,-43.89277849999996,2,2,1,2,1.0,0.01,leste,Boa Vista,25/08/18,Rua José Silva Passos,450
3243806,350000.0,79.49,-19.905542999999998,-43.92492099999998,2,2,1,1,119.41,310.0,leste,Sagrada Família,25/08/18,Rua Célia de Sousa,322
3245087,350000.0,120.0,-19.905801500000003,-43.93919010000002,3,2,1,1,71.77,190.0,nordeste,Lagoinha,25/08/18,Rua Galena,79
3256136,350000.0,130.0,-19.8261806,-43.992888,2,1,0,1,0.0,200.0,venda-nova,Jardim Leblon,25/08/18,Rua Marrocos,1145
3256670,350000.0,130.0,-19.824525356790907,-43.99340298413085,2,1,0,1,0.0,200.0,venda-nova,Jardim Leblon,25/08/18,Rua Marrocos,1145
3258706,350000.0,80.0,-19.916301999999998,-43.95612489999996,3,1,1,2,110.0,280.0,noroeste,Carlos Prates,25/08/18,Rua Tremedal,316
3258849,350000.0,40.0,-19.9344411,-43.929860599999984,1,1,1,1,124.0,686.0,centro-sul,Savassi,25/08/18,Rua Cláudio Manoel,489
3259022,350000.0,80.0,-19.9648082,-43.972442900000026,3,2,1,2,114.51,210.0,oeste,Estrela Dalva,25/08/18,Praça Antônio Mascarenhas Ferreira,90
3238981,353500.0,72.0,-19.961160500000002,-43.972757900000026,3,2,1,2,1.0,1.0,oeste,Havaí,25/08/18,Rua Barroso Neto,317
3251335,355000.0,69.85,-19.9763904,-43.97638899999998,2,2,1,1,122.18,400.0,oeste,Buritis,25/08/18,Rua Eli Seabra Filho,100
166218,360000.0,80.0,-19.914754300000002,-43.96159840000002,3,2,1,2,90.0,250.0,noroeste,Padre Eustáquio,25/08/18,Rua Porto Alegre,297
3233563,360000.0,88.0,-19.9694514,-43.96896700000002,3,2,1,2,125.0,320.0,oeste,Buritis,25/08/18,Rua Ulisses Marcondes Escobar,311
3239835,360000.0,90.0,-19.8825018,-43.93282909999999,2,2,0,1,98.1,225.0,nordeste,Nova Floresta,25/08/18,Rua Ozanam,20
3258818,360000.0,99.39,-19.9649255,-43.97350879999999,3,2,1,2,99.58,180.0,oeste,Havaí,25/08/18,Rua Francisco Manoel da Silva,106
162911,365000.0,90.0,-19.887988663406134,-43.927028222229005,3,1,1,1,127.97,225.0,leste,Cidade Nova,25/08/18,Rua Tabelião Ferreira de Carvalho,225
3241164,365000.0,120.0,-19.912475399999998,-43.95925379999999,3,2,1,2,85.0,215.0,noroeste,Padre Eustáquio,25/08/18,Rua Prados,544
3245316,365000.0,130.0,-19.9546575,-43.97676780000001,3,1,1,2,111.42,280.0,oeste,Palmeiras,25/08/18,Rua Peônia,352
787341,369000.0,103.4,-19.9203382,-43.93826179999997,3,2,1,0,100.0,550.0,centro-sul,Centro,25/08/18,Avenida Afonso Pena,398
200412,370000.0,90.0,-19.9748935,-43.96406379999996,3,2,1,2,140.0,350.0,oeste,Buritis,25/08/18,Rua Aripuana,95
337197,370000.0,70.0,-19.962144199999997,-43.98025710000002,3,1,1,2,106.87,384.0,oeste,Betânia,25/08/18,Rua Júlio de Castilho,1050
347830,370000.0,64.85,-19.8959074,-43.99690399999997,3,2,1,2,115.84,260.0,pampulha,Manacás,25/08/18,Rua Raimunda Simões da Silva,83
357761,370000.0,100.0,-19.9269042,-43.96824879999997,3,2,1,2,85.0,280.0,oeste,Prado,25/08/18,Rua Turquesa,1382
362224,370000.0,82.0,-19.8577371,-43.93954009999999,3,2,1,2,113.0,250.0,pampulha,Dona Clara,25/08/18,Rua Desembargador Fernando Bhering,402
812196,370000.0,89.0,-19.926143600000003,-43.992423299999984,3,1,1,1,104.0,291.0,noroeste,Coração Eucarístico,25/08/18,Rua Dom Aristides Porto,124
161916,371000.0,77.66,-19.8715505,-43.92215770000002,3,2,1,1,103.94,380.0,nordeste,São Paulo,25/08/18,Rua Aiuruoca,25
363820,372000.0,75.0,-19.9495018,-43.97051620000002,3,2,1,2,124.81,125.0,oeste,Jardim América,25/08/18,Rua Lindolfo de Azevedo,2611
358236,375000.0,107.0,-19.8912306,-43.998578899999984,2,2,0,2,112.0,350.0,pampulha,Manacás,25/08/18,Rua Doutor Luís Ratton,108
1349380,375000.0,110.0,-19.9712921,-43.96999549999998,3,2,1,2,142.0,450.0,oeste,Buritis,25/08/18,Rua Stella Hanriot,165
3246879,375000.0,64.0,-19.9763904,-43.97638899999998,2,1,1,1,113.0,400.0,oeste,Buritis,25/08/18,Rua Eli Seabra Filho,100
129064,380000.0,35.0,-19.9245782,-43.94161700000001,1,0,1,1,121.41,395.0,centro-sul,Lourdes,25/08/18,Rua São Paulo,1636
161408,380000.0,75.0,-19.873016699999997,-43.99108910000001,3,1,1,2,83.4,380.0,pampulha,Ouro Preto,25/08/18,Rua José Ribeiro Filho,396
179123,380000.0,63.51,-19.9286067,-43.96244960000002,2,2,1,1,106.46,290.0,oeste,Prado,25/08/18,Rua Esmeralda,319
303276,380000.0,78.0,-19.8821401,-43.92606119999999,3,1,1,1,133.45,300.0,nordeste,União,25/08/18,Rua Lincoln,157
341107,380000.0,132.0,-19.878630800000003,-43.91938200000004,2,1,1,2,80.0,260.0,nordeste,União,25/08/18,Rua Walace,269
347172,380000.0,100.0,-19.9739086,-43.97098349999999,3,2,1,2,115.38,360.0,oeste,Buritis,25/08/18,Rua Sílvio de Oliveira Martins,236
359726,380000.0,58.16,-19.974294699999998,-43.9722031,2,1,1,2,135.84,481.7,oeste,Estoril,25/08/18,Rua Tereza Mota Valadares,273
362351,380000.0,45.0,-19.9365498,-43.9251208,1,1,1,1,134.38,1662.0,centro-sul,Lourdes,25/08/18,Avenida do Contorno,7315
1691233,380000.0,35.97,-19.929837600000003,-43.930326000000036,1,1,1,1,117.63,523.6,centro-sul,Funcionários,25/08/18,Rua Rio Grande do Norte,641
3228684,380000.0,80.0,-19.9756504,-43.97643060000002,2,2,1,1,111.0,330.0,oeste,Buritis,25/08/18,Rua Eli Seabra Filho,100
3243299,380000.0,67.0,-19.871354,-43.93970170000001,2,2,1,2,169.0,259.0,nordeste,Palmares,25/08/18,Rua Jorge Angel Livraga,154
3250922,380000.0,105.0,-19.970697,-43.97254909999998,3,3,1,2,175.0,300.0,oeste,Estoril,25/08/18,Rua Maria Heilbuth Surette,1223
3261376,380000.0,83.5,-19.8880868,-43.92486159999999,3,2,1,2,120.0,260.0,leste,Cidade Nova,25/08/18,Avenida Doutor Júlio Otaviano Ferreira,267
3261636,380000.0,134.48,-19.932068899999997,-43.91193599999997,3,3,1,1,123.83,313.67,leste,São Lucas,25/08/18,Rua Teodomiro Cruz,65
3261707,380000.0,120.0,-19.928457,-43.963772999999996,3,2,1,1,75.0,200.0,oeste,Prado,25/08/18,Rua Cuiabá,299
159575,381940.1,62.55,-19.8676907,-43.994663300000006,2,2,1,2,0.01,460.0,pampulha,Paquetá,25/08/18,Rua Frei Martinho Burnier,721
159574,382549.48,62.13,-19.8676907,-43.994663300000006,2,2,1,2,0.01,460.0,pampulha,Paquetá,25/08/18,Rua Frei Martinho Burnier,721
159576,382549.48,62.13,-19.8676907,-43.994663300000006,2,2,1,2,0.01,460.0,pampulha,Paquetá,25/08/18,Rua Frei Martinho Burnier,721
363836,384224.54,75.0,-19.9495018,-43.97051620000002,3,2,1,2,124.81,125.0,oeste,Jardim América,25/08/18,Rua Lindolfo de Azevedo,2611
1931159,385000.0,85.0,-19.9462764,-43.92945510000004,3,1,0,1,100.0,200.0,centro-sul,Carmo,25/08/18,Rua Passa Tempo,27
159578,385065.1,62.55,-19.8676907,-43.994663300000006,2,2,1,2,0.01,460.0,pampulha,Paquetá,25/08/18,Rua Frei Martinho Burnier,721
363849,388068.09,75.0,-19.9495018,-43.97051620000002,3,2,1,2,125.83,125.0,oeste,Jardim América,25/08/18,Rua Lindolfo de Azevedo,2611
66114,389000.0,130.0,-19.950837,-43.958060999999994,4,3,1,2,195.0,400.0,centro-sul,Luxemburgo,25/08/18,Rua Doutor Juvenal dos Santos,396
338851,390000.0,130.0,-19.930882699999998,-43.96865439999999,3,2,1,1,75.0,300.0,oeste,Prado,25/08/18,Rua Maranguape,327
356480,390000.0,98.0,-19.979945999999998,-43.97323990000001,3,3,1,2,128.0,250.0,oeste,Buritis,25/08/18,Rua Pedro Natalício de Morais,193
3243975,390000.0,78.0,-19.8832376,-43.94013760000002,3,2,1,2,165.73,573.0,nordeste,Palmares,25/08/18,Avenida Bernardo Vasconcelos,2061
3250052,390000.0,75.0,-19.9700979,-43.966534799999984,2,2,1,1,148.84,556.22,oeste,Buritis,25/08/18,Rua Engenheiro Alberto Pontes,30
3255030,390000.0,85.0,-19.8748134,-43.99157779999996,3,2,1,2,85.0,490.0,pampulha,Ouro Preto,25/08/18,Rua José Ribeiro Filho,396
365082,395000.0,117.0,-19.9278544,-43.91563689999998,3,2,1,1,75.0,330.0,centro-sul,Santa Efigênia,25/08/18,Rua Juiz Costa Val,91
637040,395000.0,158.03,-19.913648499999997,-43.97587250000004,3,3,0,1,141.09,562.0,noroeste,Carlos Prates,25/08/18,Rua Rio Pomba,1444
3242415,395000.0,136.0,-19.933713,-43.9716464,3,2,1,1,85.0,250.0,oeste,Barroca,25/08/18,Rua Campos Eliseos,450
3256308,395000.0,140.0,-19.83515,-43.97708699999998,3,3,1,2,70.0,100.0,pampulha,Santa Amélia,25/08/18,Rua Maria da Conceição Patrus,12
1840126,399000.0,65.0,-19.950446499999998,-43.95662449999998,2,1,1,2,222.2,629.0,centro-sul,São Bento,25/08/18,Rua Doutor Juvenal dos Santos,324
3254191,399000.0,72.0,-19.931766500000002,-43.92974500000002,2,2,0,1,123.68,300.0,centro-sul,Funcionários,25/08/18,Rua Bernardo Guimarães ,568
338505,400000.0,85.0,-19.975878299999998,-43.9682406,3,2,1,2,136.3,450.0,oeste,Buritis,25/08/18,Rua Doutor Célio Andrade,201
1682461,400000.0,105.31,-19.9436049,-43.94915770000001,3,2,1,1,145.24,300.0,centro-sul,Luxemburgo,25/08/18,Rua Donato da Fonseca,677
3243934,400000.0,88.68,-19.8861283,-44.004224300000025,3,1,1,2,88.68,300.0,pampulha,Pampulha,25/08/18,Rua Cantor Luiz Gonzaga,453
3251508,400000.0,90.0,-19.955341699999998,-43.93632059999999,3,3,1,1,400.0,400.0,centro-sul,Sion,25/08/18,Rua Assunção,365
3257225,402000.0,69.51,-19.8717933,-43.99055929999997,3,1,1,1,118.55,365.05,pampulha,Ouro Preto,25/08/18,Rua José Ribeiro Filho,35
345909,410000.0,170.0,-19.9622645,-43.96559790000003,3,2,1,2,100.36,400.0,oeste,Estoril,25/08/18,Rua Paulo Piedade Campos - lado ímpar,335
367784,410000.0,84.0,-19.899117699999998,-43.9783309,3,1,1,2,85.0,250.0,noroeste,Caiçaras,25/08/18,Rua Pratinha,37
566711,410000.0,152.67,-19.8626002,-43.95509419999996,4,2,0,2,1405.1,330.0,pampulha,Liberdade,25/08/18,Rua Boaventura,1319
1843898,410000.0,90.0,-19.948641000000002,-43.942772399999974,3,2,1,1,157.8,480.0,centro-sul,Santo Antônio,25/08/18,Rua Guilherme de Almeida,400
3240708,410000.0,130.0,-19.877948999999997,-44.00098300000002,3,2,1,2,80.0,250.0,pampulha,Castelo,25/08/18,Rua Castelo de Lisboa,1025
3246759,410000.0,90.0,-19.8328003,-43.94567189999998,3,2,1,2,110.0,350.0,norte,Planalto,25/08/18,Rua Professor José Esteves,68
337151,410800.0,76.76,-19.8975063,-43.89446340000001,3,2,1,2,120.0,300.0,leste,São Geraldo,25/08/18,Rua Arapari,74
455187,415000.0,91.0,-19.967051899999998,-43.970892799999994,3,2,1,2,120.0,600.0,oeste,Buritis,25/08/18,Rua Iracy Manata,98
3245638,418000.0,80.0,-19.94771,-43.93699300000003,2,2,1,2,128.0,380.0,centro-sul,São Pedro,25/08/18,Rua Padre Severino,461
345080,420000.0,105.0,-19.8928194,-43.9120752,3,3,1,2,60.0,200.0,leste,Santa Inês,25/08/18,Rua Conceição do Pará,52
350000,420000.0,90.0,-19.8770207,-43.99946850000004,2,2,1,2,99.12,300.0,pampulha,Castelo,25/08/18,Rua Castelo Évora,315
358278,420000.0,140.71,-19.8286099,-43.99483679999997,3,1,1,2,1341.77,200.0,pampulha,Céu Azul,25/08/18,Rua José Joaquim dos Santos,411
363324,420000.0,88.09,-19.942908300000003,-43.91507780000001,3,3,1,1,181.31,600.0,leste,São Lucas,25/08/18,Rua Capelinha,269
1615797,420000.0,159.0,-19.9266943,-43.93962379999999,3,2,0,0,153.83,953.0,centro-sul,Lourdes,25/08/18,Rua Espírito Santo,1111
3251763,420000.0,160.0,-19.9455234,-43.950517100000006,4,3,1,1,142.0,499.0,centro-sul,Coração de Jesus,25/08/18,Rua Conde de Linhares,1093
3257455,420000.0,83.0,-19.9816902,-43.97407959999998,3,2,1,2,156.17,431.0,oeste,Buritis,25/08/18,Rua Pedro Natalício de Morais,397
3261532,420000.0,40.0,-19.9368122,-43.93620770000001,1,1,0,1,200.0,1500.0,centro-sul,Savassi,25/08/18,Rua Pernambuco,1045
367416,425000.0,90.0,-19.885527300000003,-43.9266864,3,2,1,2,181.0,380.0,leste,Cidade Nova,25/08/18,Rua Júlio Pereira da Silva,526
3255519,425000.0,90.56,-19.899324,-43.92967599999997,3,1,1,2,149.2,553.0,leste,Graça,25/08/18,Rua Juacema,238
403191,429000.0,86.26,-19.875065,-43.93243999999999,3,1,1,2,116.0,340.0,nordeste,Palmares,25/08/18,Rua Coronel Jairo Pereira,51
3240845,429000.0,102.0,-19.974737,-43.967849,3,2,1,2,226.22,700.0,oeste,Buritis,25/08/18,Avenida Professor Mário Werneck,2444
129201,430000.0,78.44,-19.9831479,-43.9740693,3,2,1,2,104.0,500.0,oeste,Buritis,25/08/18,Avenida Deputado Cristóvam Chiaradia,391
352222,430000.0,88.0,-19.942320000000002,-43.94653199999999,2,1,0,1,143.93,489.8,centro-sul,Santo Antônio,25/08/18,Rua Nunes Vieira,388
355341,430000.0,97.0,-19.993702399999997,-44.02015560000001,3,2,1,2,112.57,230.0,barreiro,Novo Diamante,25/08/18,Rua Antônio Araújo Penido,330
3235935,430000.0,120.0,-19.957102600000002,-43.96689279999998,3,4,2,2,198.0,300.0,oeste,Estoril,25/08/18,Rua Vereador Nelson Cunha,664
3244623,430000.0,97.0,-19.8867069,-43.892213399999996,3,3,1,2,40.0,400.0,leste,Santa Inês,25/08/18,Rua José Silva Passos,300
