ImovelID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
3238736,460000,164.21,-19.9427965,-43.9691726,2,1,1,2,155.77,300,oeste,Nova Granada,12/08/2018,None,
3241057,460000,82.75,-19.8995765,-43.9262452,3,2,1,2,143.56,400,leste,Sagrada Família,12/08/2018,None,
3244172,460000,91.54,-19.9504615,-43.9267269,2,2,1,1,150,245,centro-sul,Anchieta,12/08/2018,None,
3246758,460000,140,-19.8923725,-43.9987682,4,1,1,2,55,360,pampulha,Manacás,12/08/2018,None,
3246901,460000,120.39,-19.878804,-44.004126,2,1,1,2,0.01,250,pampulha,Castelo,12/08/2018,None,
3248451,460000,124.54,-19.8557242,-43.9570631,3,2,1,2,133.4,452.82,pampulha,Aeroporto,12/08/2018,None,
3251834,460000,115,-19.9453422,-43.9307639,4,2,1,1,185,684,centro-sul,Cruzeiro,12/08/2018,None,
3252637,460000,83.45,-19.879572,-43.932395,3,2,1,2,162.38,250,nordeste,Ipiranga,12/08/2018,None,
3257846,460000,82,-19.8850231,-43.9086483,3,3,1,3,132,370,leste,Santa Inês,12/08/2018,None,
159573,460366.67,74.31,-19.8676907,-43.9946633,2,2,1,2,100,460,pampulha,Paquetá,12/08/2018,None,
3228369,463698.58,63.52,-19.8620641,-43.9560225,2,2,1,2,1,440,pampulha,Jaraguá,12/08/2018,None,
159567,463816.67,73.89,-19.8676907,-43.9946633,2,2,1,2,100,460,pampulha,Paquetá,12/08/2018,None,
159572,463816.67,73.89,-19.8676907,-43.9946633,2,2,1,2,100,460,pampulha,Paquetá,12/08/2018,None,
137763,465000,92.07,-19.9686839,-43.9699963,3,3,1,2,162.52,370,oeste,Buritis,12/08/2018,None,
137774,465000,92.07,-19.9686839,-43.9699963,3,3,1,2,162.52,370,oeste,Buritis,12/08/2018,None,
157471,465000,132.89,-19.8952092,-43.9707783,3,3,1,2,105,210,noroeste,Caiçaras,12/08/2018,None,
308277,465000,110,-19.92876,-43.9116829,3,2,1,1,114.16,396,leste,São Lucas,12/08/2018,None,
344143,465000,148.82,-19.8994534,-43.976834,3,4,1,2,120.36,231,noroeste,Alto Caiçaras,12/08/2018,None,
353528,465000,110,-19.94797,-43.9416465,3,2,1,1,115.18,400,centro-sul,Santo Antônio,12/08/2018,None,
400825,465000,83.82,-19.9796425,-44.0242335,3,2,1,4,200,200,barreiro,Barreiro,12/08/2018,None,
3255338,465000,155.87,-19.887876,-43.910212,3,2,1,1,1126.83,360,leste,Santa Inês,12/08/2018,None,
180222,467000,77.2,-19.9749628,-43.9769795,2,3,1,2,174.36,300,oeste,Buritis,12/08/2018,None,
3244698,467000,68.21,-19.949916,-43.945265,2,2,1,2,185.54,288,centro-sul,Santo Antônio,12/08/2018,None,
34019,468000,130,-19.9718738,-43.9726465,4,3,1,2,190.85,280,oeste,Buritis,12/08/2018,None,
153882,468000,78.44,-19.9831479,-43.9740693,3,2,1,2,130.24,510,oeste,Buritis,12/08/2018,None,
3228523,468559.92,63.71,-19.8620641,-43.9560225,2,2,1,2,1,440,pampulha,Jaraguá,12/08/2018,None,
24227,469000,94.67,-19.8723303,-43.9182112,4,2,1,2,250,330,nordeste,Fernão Dias,12/08/2018,None,
61895,469000,85,-19.9692463,-43.9698874,3,2,1,2,185.49,770,oeste,Buritis,12/08/2018,None,
136334,469000,110,-19.9481002,-43.922869,3,3,1,1,146.96,600,centro-sul,Anchieta,12/08/2018,None,
146155,469000,110,-19.9280742,-43.9581126,3,1,0,1,120,280,oeste,Prado,12/08/2018,None,
335607,469000,100,-19.9409679,-43.9166542,3,3,2,2,105.63,400,centro-sul,Serra,12/08/2018,None,
347290,469000,85.16,-19.9103153,-43.962801,3,3,1,2,189.81,475,noroeste,Carlos Prates,12/08/2018,None,
363668,469000,81.81,-19.9719166,-43.9666947,3,2,1,2,180.86,688.79,oeste,Buritis,12/08/2018,None,
3248758,469000,97.71,-19.9698302,-43.9689967,3,3,1,2,207.64,1000,oeste,Buritis,12/08/2018,None,
1683016,469900,61.55,-19.9512056,-43.9395993,2,2,1,2,203.03,400,centro-sul,São Pedro,12/08/2018,None,
11689,470000,98.84,-19.9788884,-43.9658541,3,3,1,2,170,250,oeste,Buritis,12/08/2018,None,
12058,470000,85,-19.9817812,-43.9741523,2,2,1,2,128.54,360,oeste,Buritis,12/08/2018,None,
14861,470000,105,-19.979736,-43.969458,3,1,2,2,200,380,oeste,Buritis,12/08/2018,None,
35402,470000,142.34,-19.9024107,-43.9122302,3,3,2,1,84.36,210,leste,Sagrada Família,12/08/2018,None,
60883,470000,115.13,-19.904207,-43.9071639,3,1,1,2,167,300,leste,Esplanada,12/08/2018,None,
64696,470000,185,-19.901137,-43.976799,3,4,1,2,95,330,noroeste,Caiçaras,12/08/2018,None,
141388,470000,135.52,-19.8248559,-43.9612525,3,1,1,2,92.71,400,norte,Planalto,12/08/2018,None,
148517,470000,92,-19.8741469,-43.9990704,3,1,1,3,110.89,320,pampulha,Castelo,12/08/2018,None,
149920,470000,70,-19.9470563,-43.9507514,2,2,1,1,151.61,260,centro-sul,Cidade Jardim,12/08/2018,None,
151988,470000,90,-19.9375387,-43.9672949,3,2,1,2,67.21,170,oeste,Grajaú,12/08/2018,None,
156817,470000,95,-19.9120945,-43.9156481,3,3,1,2,160,420,leste,Santa Tereza,12/08/2018,None,
336306,470000,120,-19.9437076,-43.9529882,3,3,1,1,249.91,375,centro-sul,Luxemburgo,12/08/2018,None,
358147,470000,140,-19.9275756,-43.9939158,3,3,1,2,141,330,noroeste,Coração Eucarístico,12/08/2018,None,
397164,470000,70,-19.9350418,-43.9749927,3,2,0,1,77,250,oeste,Nova Suíssa,12/08/2018,None,
762160,470000,95,-19.9223256,-43.9893332,3,2,1,2,129.79,470,noroeste,Coração Eucarístico,12/08/2018,None,
1574257,470000,95.41,-19.9325704,-43.9735489,3,3,1,1,148.84,748,oeste,Nova Suíssa,12/08/2018,None,
1580522,470000,100,-19.948143,-43.93283,3,2,1,2,0.01,400,centro-sul,Carmo,12/08/2018,None,
1701535,470000,81,-19.8700998,-43.9900899,3,1,1,2,140,500,pampulha,Ouro Preto,12/08/2018,None,
1890783,470000,85.96,-19.9810355,-43.9766423,3,2,1,2,190,540,oeste,Buritis,12/08/2018,None,
2235622,470000,130,-19.9191734,-43.9386486,2,2,1,0,187.01,400,centro-sul,Centro,12/08/2018,None,
3215125,470000,110,-19.9004841,-44.0068266,2,1,1,2,1,250,noroeste,Glória,12/08/2018,None,
3215417,470000,83.6,-19.8792279,-43.932507,3,2,1,2,181,250,nordeste,Ipiranga,12/08/2018,None,
3238146,470000,83,-19.9807626,-43.9751373,3,3,1,2,150,480,oeste,Buritis,12/08/2018,None,
3239223,470000,90,-19.9756504,-43.9764306,3,3,1,2,130,400,oeste,Buritis,12/08/2018,None,
3242062,470000,100,-19.9377199,-43.9617489,4,1,0,1,97,380,oeste,Gutierrez,12/08/2018,None,
3229319,470774.83,63.71,-19.8620641,-43.9560225,2,2,1,2,1,440,pampulha,Jaraguá,12/08/2018,None,
363103,472320,39.36,-19.935547,-43.929664,1,1,1,2,115,250,centro-sul,Funcionários,12/08/2018,None,
250669,474000,78.44,-19.9831479,-43.9740693,3,1,1,2,133,500,oeste,Buritis,12/08/2018,None,
58579,475000,92,-19.9824292,-43.9881891,3,2,1,2,172.58,870,oeste,Buritis,12/08/2018,None,
168954,475000,120,-19.9322177,-43.9313091,3,1,0,1,131.2,558,centro-sul,Savassi,12/08/2018,None,
174202,475000,100,-19.9700819,-43.9653186,3,2,1,2,156.3,440,oeste,Buritis,12/08/2018,None,
341384,475000,100,-19.8834415,-43.9950935,3,2,1,2,133.33,370,pampulha,Castelo,12/08/2018,None,
1099459,475000,88.8,-19.8857453,-43.994768,3,1,1,2,203.41,700,pampulha,Castelo,12/08/2018,None,
1578334,475000,76.9,-19.8957763,-43.9241511,3,3,1,2,161.24,683,leste,Sagrada Família,12/08/2018,None,
2682112,475000,89.34,-19.9281305,-43.9932611,3,3,3,2,127.75,350,noroeste,Coração Eucarístico,12/08/2018,None,
3229322,475657.81,63.52,-19.8620641,-43.9560225,2,2,1,2,1,440,pampulha,Jaraguá,12/08/2018,None,
359555,479000,140,-19.8978951,-43.9718502,3,2,1,2,80,120,noroeste,Alto Caiçaras,12/08/2018,None,
1462164,479000,73.44,-19.9430999,-43.9724211,3,2,1,2,269.04,350,oeste,Jardim América,12/08/2018,None,
1529797,479000,62.57,-19.9193209,-43.9146795,3,1,0,1,103.84,560,centro-sul,Santa Efigênia,12/08/2018,None,
1839008,479000,120,-19.8892217,-43.9959691,3,1,1,3,190,270,pampulha,Castelo,12/08/2018,None,
3243004,479000,110,-19.92870146,-43.93164118,3,3,1,1,189.42,350,centro-sul,Funcionários,12/08/2018,None,
2469142,479999,123.52,-19.9279081,-43.9755282,3,3,1,2,125.81,280,oeste,Nova Suíssa,12/08/2018,None,
7730,480000,127.58,-19.9136256,-43.9169789,3,3,2,2,70,220,leste,Santa Tereza,12/08/2018,None,
23206,480000,131.83,-19.9222624,-43.9475893,3,2,0,0,99.76,350,centro-sul,Barro Preto,12/08/2018,None,
36473,480000,95,-19.9404693,-43.9631433,3,2,0,2,103,250,oeste,Gutierrez,12/08/2018,None,
47575,480000,170,-19.8737892,-43.946125,3,2,1,3,130,278,nordeste,Santa Cruz,12/08/2018,None,
51416,480000,96,-19.9290884,-43.9680787,2,2,1,2,174,150,oeste,Calafate,12/08/2018,None,
53839,480000,98,-19.8830741,-43.994163,3,2,1,2,165,400,pampulha,Castelo,12/08/2018,None,
127222,480000,69,-19.9501942,-43.9385204,2,1,1,2,0.01,400,centro-sul,São Pedro,12/08/2018,None,
130407,480000,160,-19.8965436,-43.9770844,4,2,2,2,133.33,300,noroeste,Caiçaras,12/08/2018,None,
146511,480000,70,-19.9591727,-43.9374756,3,1,1,2,199.74,696,centro-sul,Sion,12/08/2018,None,
161426,480000,110,-19.947798,-43.9216431,3,2,1,1,148.09,532,centro-sul,Cruzeiro,12/08/2018,None,
165235,480000,95,-19.9127046,-43.9092289,3,2,1,2,93,350,leste,Santa Tereza,12/08/2018,None,
176093,480000,92,-19.9293008,-43.908015,3,2,1,2,145.48,300,leste,São Lucas,12/08/2018,None,
179204,480000,85.89,-19.931132,-43.9609174,3,3,1,1,102.71,400,oeste,Gutierrez,12/08/2018,None,
179930,480000,73.57,-19.9156829,-43.9514381,3,2,0,1,130,650,noroeste,Carlos Prates,12/08/2018,None,
306946,480000,91,-19.938768,-43.932515,3,3,1,1,168.75,300,centro-sul,Funcionários,12/08/2018,None,
327713,480000,95,-19.9496692,-43.9427302,3,2,1,1,150.59,756.01,centro-sul,Santo Antônio,12/08/2018,None,
335107,480000,126,-19.9472169,-43.950261,3,3,1,1,144.5,388,centro-sul,Coração de Jesus,12/08/2018,None,
335871,480000,139,-19.88007,-44.004608,2,2,1,2,110,350,pampulha,Castelo,12/08/2018,None,
344823,480000,110,-19.9473334,-43.9435127,3,3,1,2,182.2,400,centro-sul,Santo Antônio,12/08/2018,None,
354472,480000,79.61,-19.97315,-43.9686464,2,2,1,1,168.29,566,oeste,Buritis,12/08/2018,None,
354817,480000,174.11,-19.9424305,-43.9752296,2,2,0,2,151,350,oeste,Jardim América,12/08/2018,None,
355455,480000,155.6,-19.937043,-43.977668,4,3,1,2,87,390,oeste,Jardim América,12/08/2018,None,
360038,480000,82.32,-19.9763466,-43.9693966,3,2,2,2,146.21,350,oeste,Buritis,12/08/2018,None,
361631,480000,101.29,-19.888813,-43.907564,3,3,1,2,106.38,250,leste,Santa Inês,12/08/2018,None,
362292,480000,75,-19.9452775,-43.9488086,2,2,1,1,162.75,426,centro-sul,Santo Antônio,12/08/2018,None,
363261,480000,100,-19.821699,-43.983975,3,1,1,2,1,1,venda-nova,Rio Branco,12/08/2018,None,
364643,480000,177,-19.821378,-43.9726799,3,2,1,2,1442,200,pampulha,Santa Mônica,12/08/2018,None,
365009,480000,50.82,-19.9461109,-43.9196728,2,1,1,2,1960,300,centro-sul,Anchieta,12/08/2018,None,
365774,480000,130,-19.8758293,-43.9944244,2,2,1,2,60,350,pampulha,Castelo,12/08/2018,None,
519823,480000,170,-19.9456283,-43.9219178,4,3,1,2,233,504,centro-sul,Cruzeiro,12/08/2018,None,
1352931,480000,140,-19.9335357,-43.9312492,4,2,0,0,120.88,350,centro-sul,Funcionários,12/08/2018,None,
1609081,480000,100,-19.8731824,-43.9332228,3,3,1,4,153.64,400,nordeste,Ipiranga,12/08/2018,None,
1656380,480000,92,-19.9753949,-43.9650891,3,2,1,2,120,781,oeste,Buritis,12/08/2018,None,
1756341,480000,90,-19.8880123,-43.9990323,3,2,1,2,1,462,pampulha,Castelo,12/08/2018,None,
1824830,480000,110,-19.8817677,-44.0031819,3,1,1,2,120,300,pampulha,Castelo,12/08/2018,None,
1859985,480000,176,-19.8877726,-43.9240978,4,2,1,2,151.51,450,leste,Cidade Nova,12/08/2018,None,
2201910,480000,85,-19.9714589,-43.9694263,3,1,1,2,200,800,oeste,Buritis,12/08/2018,None,
3233556,480000,91.81,-19.8864286,-43.9420749,3,2,1,2,230,200,nordeste,Renascença,12/08/2018,None,
3234165,480000,170,-19.8723472,-43.9195077,3,3,1,2,142.99,250,nordeste,Fernão Dias,12/08/2018,None,
3234767,480000,104.09,-19.9664813,-43.969091,3,3,1,2,156.55,350,oeste,Buritis,12/08/2018,None,
3239854,480000,85,-19.9542772,-43.9276306,3,2,1,2,131.25,450,centro-sul,Anchieta,12/08/2018,None,
3240552,480000,88.36,-19.9007641,-43.923501,3,2,1,2,163.38,250,leste,Sagrada Família,12/08/2018,None,
3240563,480000,88.36,-19.9007641,-43.923501,3,2,1,2,163.38,250,leste,Sagrada Família,12/08/2018,None,
3241689,480000,120,-19.980384,-44.025051,3,2,1,2,150,200,barreiro,Barreiro,12/08/2018,None,
3244985,480000,96.24,-19.9713026,-43.9695858,3,3,1,2,180.67,600,oeste,Buritis,12/08/2018,None,
3247064,480000,160,-19.8908476,-43.9021569,3,1,1,2,137.94,50,leste,Boa Vista,12/08/2018,None,
3247316,480000,69.84,-19.9542796,-43.9275581,2,2,1,1,139.45,520,centro-sul,Anchieta,12/08/2018,None,
3254072,480000,83,-19.8989024,-43.9162334,3,0,0,2,138.86,350,leste,Sagrada Família,12/08/2018,None,
3256177,480000,95,-19.8460291,-43.9836822,3,2,1,2,150,350,pampulha,Jardim Atlântico,12/08/2018,None,
3256606,480000,77.66,-19.9581925,-43.9661022,3,3,1,2,165.47,539.84,oeste,Estoril,12/08/2018,None,
3257667,480000,95,-19.912969,-43.909138,3,2,0,2,122,400,leste,Santa Tereza,12/08/2018,None,
357077,481000,75.35,-19.9350667,-43.9710303,3,3,1,2,100,200,oeste,Nova Granada,12/08/2018,None,
38662,485000,108,-19.9598302,-43.9465448,3,2,1,2,161.89,300,centro-sul,Santa Lúcia,12/08/2018,None,
297506,485000,99,-19.9488655,-43.9430591,3,2,1,2,175.35,581,centro-sul,Santo Antônio,12/08/2018,None,
339953,485000,100,-19.9228557,-43.9618019,3,3,1,1,96.84,350,oeste,Gutierrez,12/08/2018,None,
341209,485000,140,-19.92007,-43.975945,2,3,1,2,140,190,noroeste,Padre Eustáquio,12/08/2018,None,
344576,485000,106,-19.938004,-43.9811109,4,3,1,2,131,150,oeste,Nova Suíssa,12/08/2018,None,
494256,485000,70,-19.9446037,-43.9482798,2,2,1,1,90,550,centro-sul,Santo Antônio,12/08/2018,None,
3235219,485000,83.26,-19.98235636,-43.97596652,3,2,1,2,160.4,528,oeste,Buritis,12/08/2018,None,
3248983,485000,150,-19.9729663,-43.9721728,3,2,1,2,83,280,oeste,Buritis,12/08/2018,None,
15391,486000,71.23,-19.9202907,-43.9311427,2,2,1,2,180,600,leste,Floresta,12/08/2018,None,
26449,486000,71.23,-19.9202907,-43.9311427,2,2,1,0,180,600,leste,Floresta,12/08/2018,None,
223328,486000,71.23,-19.9197292,-43.9300822,2,2,1,2,180,600,leste,Floresta,12/08/2018,None,
165973,487000,29,-19.9368641,-43.9308883,1,1,1,1,91.58,1120,centro-sul,Funcionários,12/08/2018,None,
349220,487549,75,-19.9480524,-43.9415074,2,1,1,2,176,350,centro-sul,Santo Antônio,12/08/2018,None,
160728,489000,170,-19.81606,-43.9678065,3,2,1,1,105,230,venda-nova,São João Batista,12/08/2018,None,
340022,489000,104,-19.9159419,-43.978664,4,2,1,2,164,250,noroeste,Padre Eustáquio,12/08/2018,None,
367719,489000,76.61,-19.9701056,-43.9681338,3,1,1,2,166.14,760,oeste,Buritis,12/08/2018,None,
3235055,489000,84.14,-19.9686839,-43.9699963,3,2,1,2,212.73,718,oeste,Buritis,12/08/2018,None,
9249,490000,100,-19.9395019,-43.9183745,3,2,1,1,176,300,centro-sul,Serra,12/08/2018,None,
52078,490000,164.3,-19.943699,-43.959685,3,4,1,1,154.16,330,noroeste,Coração Eucarístico,12/08/2018,None,
54383,490000,110,-19.9388289,-43.914719,3,2,1,1,106,733,centro-sul,Serra,12/08/2018,None,
126700,490000,115,-19.9649406,-43.9459785,3,1,1,2,191,450,centro-sul,Santa Lúcia,12/08/2018,None,
127458,490000,120,-19.9439052,-43.9195552,3,1,1,1,193.58,300,centro-sul,Serra,12/08/2018,None,
137452,490000,80,-19.9411253,-43.9498754,3,2,1,1,141.39,620,centro-sul,Cidade Jardim,12/08/2018,None,
144167,490000,94.78,-19.9831479,-43.9740693,2,2,1,2,124.86,540,oeste,Buritis,12/08/2018,None,
145591,490000,92,-19.958395,-43.939049,3,3,1,2,140.65,500,centro-sul,Sion,12/08/2018,None,
149399,490000,85.07,-19.917882,-43.991419,3,1,1,2,120,250,noroeste,Minas Brasil,12/08/2018,None,
154292,490000,120,-19.9268068,-43.9708673,3,3,1,2,85.85,300,oeste,Calafate,12/08/2018,None,
158245,490000,73.2,-19.9525247,-43.9355014,3,2,1,1,126.38,544.5,centro-sul,Sion,12/08/2018,None,
168963,490000,76.61,-19.9700559,-43.9678688,3,2,1,2,167,980,oeste,Buritis,12/08/2018,None,
182316,490000,48,-19.9406045,-43.9280094,1,1,1,1,1568.32,547.92,centro-sul,Carmo,12/08/2018,None,
226321,490000,172,-19.9137055,-43.9758432,3,2,0,1,133.37,260,noroeste,Carlos Prates,12/08/2018,None,
267942,490000,110.31,-19.8927791,-43.9977443,3,2,1,2,103,400,pampulha,Castelo,12/08/2018,None,
303697,490000,105.11,-19.8438979,-43.9292787,3,2,0,1,126.57,350,norte,Guarani,12/08/2018,None,
352729,490000,72.77,-19.899653,-43.9679753,2,2,1,1,195,500,noroeste,Alto Caiçaras,12/08/2018,None,
353691,490000,110,-19.9448787,-43.9199879,3,2,0,1,139.2,300,centro-sul,Anchieta,12/08/2018,None,
355167,490000,114,-19.9368857,-43.9710905,3,2,1,1,850,250,oeste,Barroca,12/08/2018,None,
355249,490000,76,-19.9533966,-43.9309777,2,1,0,2,183,380,centro-sul,Sion,12/08/2018,None,
355654,490000,110,-19.9528863,-43.9325709,3,2,1,1,113.99,300,centro-sul,Sion,12/08/2018,None,
356035,490000,105,-19.9519359,-43.9366459,3,2,1,1,163.14,450,centro-sul,Sion,12/08/2018,None,
356372,490000,94,-19.948219,-43.9231896,3,1,0,1,140,220,centro-sul,Anchieta,12/08/2018,None,
356863,490000,100,-19.9557128,-43.9393745,3,2,1,1,120,770,centro-sul,Sion,12/08/2018,None,
357323,490000,130,-19.9863009,-44.0006211,3,2,1,1,0,300,barreiro,Milionários,12/08/2018,None,
357748,490000,100,-19.975985,-43.970667,3,2,1,2,193.37,545.3,oeste,Buritis,12/08/2018,None,
360053,490000,116.87,-19.8712316,-43.9200982,3,3,1,1,151.29,250,nordeste,Fernão Dias,12/08/2018,None,
467509,490000,81.35,-19.937268,-43.9793729,3,3,1,2,100,300,oeste,Nova Suíssa,12/08/2018,None,
853902,490000,160,-19.9783372,-43.9678592,4,3,2,2,148.43,300,oeste,Buritis,12/08/2018,None,
1104415,490000,150.87,-19.9024608,-43.9263508,3,2,1,2,172.15,300,leste,Cidade Nova,12/08/2018,None,
1525342,490000,175.09,-19.8908453,-43.95823041,3,2,1,2,150,270,noroeste,Aparecida,12/08/2018,None,
1526134,490000,110,-19.9696204,-43.9619125,4,1,1,2,220,580,oeste,Buritis,12/08/2018,None,
1529354,490000,81,-19.970249,-43.9725574,3,2,1,2,238.1,643.12,oeste,Buritis,12/08/2018,None,
1849661,490000,69,-19.9439076,-43.9395739,2,1,1,2,137.06,200,centro-sul,Santo Antônio,12/08/2018,None,
2125944,490000,130,-19.8739066,-43.9357728,3,1,1,3,160,380,nordeste,Palmares,12/08/2018,None,
3237525,490000,120,-19.943117,-43.930214,3,2,1,1,170.92,300,centro-sul,Carmo,12/08/2018,None,
3238523,490000,180,-19.914849,-43.96165,3,2,0,3,68.9,250,noroeste,Carlos Prates,12/08/2018,None,
3239222,490000,78.44,-19.9831479,-43.9740693,3,2,1,2,110,600,oeste,Buritis,12/08/2018,None,
3240827,490000,71.23,-19.9194606,-43.9302114,2,1,1,2,187,800,leste,Floresta,12/08/2018,None,
3243326,490000,73,-19.8718887,-43.947837,3,2,1,2,902,360,nordeste,Santa Cruz,12/08/2018,None,
3243462,490000,106,-19.935275,-43.928823,3,1,0,1,150,330,centro-sul,Mangabeiras,12/08/2018,None,
3254845,490000,110,-19.9515792,-43.9390951,3,2,1,1,185.48,550,centro-sul,São Pedro,12/08/2018,None,
3256776,490000,102.75,-19.904149,-43.9330476,4,1,1,2,130,330,leste,Floresta,12/08/2018,None,
3258368,490000,160,-19.885849,-43.994708,3,2,1,2,60,350,pampulha,Castelo,12/08/2018,None,
159568,491100,76.56,-19.8676907,-43.9946633,3,2,1,2,100,460,pampulha,Paquetá,12/08/2018,None,
159569,491100,76.56,-19.8676907,-43.9946633,3,2,1,2,100,460,pampulha,Paquetá,12/08/2018,None,
1630698,493000,65,-19.945798,-43.9487864,2,2,2,1,150,370,centro-sul,Santo Antônio,12/08/2018,None,
361031,493172.54,58,-19.9398967,-43.9200815,2,1,0,2,1,1,centro-sul,Serra,12/08/2018,None,
2065703,494000,105,-19.972273,-43.9675889,3,2,1,2,227.8,800,oeste,Buritis,12/08/2018,None,
6459,495000,155,-19.9231629,-43.9888265,4,2,1,2,146.17,480,noroeste,Coração Eucarístico,12/08/2018,None,
20159,495000,170,-19.917068,-44.0064382,4,3,2,2,163.92,150,noroeste,Álvaro Camargos,12/08/2018,None,
25251,495000,175.5,-19.877818,-43.919611,3,2,1,2,207.19,249.32,nordeste,Fernão Dias,12/08/2018,None,
55628,495000,81,-19.90952709,-43.9348286,3,2,1,2,130,250,leste,Colégio Batista,12/08/2018,None,
57796,495000,110,-19.929253,-43.916557,4,2,1,1,95.47,252,leste,São Lucas,12/08/2018,None,
144535,495000,129.67,-19.8758081,-43.9992801,3,2,1,2,1193.7,300,pampulha,Castelo,12/08/2018,None,
254176,495000,163,-19.8839983,-43.9213643,4,3,1,2,114.51,350,nordeste,Fernão Dias,12/08/2018,None,
335072,495000,85.6,-19.971394,-43.969244,3,0,0,3,205,640,oeste,Buritis,12/08/2018,None,
339738,495000,170,-19.9359102,-43.91864472,4,3,1,3,157.9,300,centro-sul,Serra,12/08/2018,None,
346090,495000,91.37,-19.9779709,-43.9629453,3,2,1,2,185,610,oeste,Buritis,12/08/2018,None,
355811,495000,106,-19.9450302,-43.9514625,3,3,1,1,239,438,centro-sul,Coração de Jesus,12/08/2018,None,
356313,495000,110,-19.928694,-43.9654616,3,2,1,1,94.13,600,oeste,Prado,12/08/2018,None,
358911,495000,76.69,-19.973789,-43.963758,3,2,1,2,148.09,740,oeste,Buritis,12/08/2018,None,
360997,495000,110,-19.9758783,-43.9682406,4,1,1,3,200,650,oeste,Buritis,12/08/2018,None,
363515,495000,144,-19.9812693,-43.9783507,3,2,1,2,100.43,480,oeste,Buritis,12/08/2018,None,
471068,495000,169.88,-19.8318261,-43.9429903,3,3,2,4,177.35,150,norte,Planalto,12/08/2018,None,
3235279,495000,105,-19.96929286,-43.96613232,4,3,1,2,195.75,1039.58,oeste,Buritis,12/08/2018,None,
3237495,495000,80,-19.920902,-43.972384,3,2,1,3,196.14,330,noroeste,Padre Eustáquio,12/08/2018,None,
3238633,495000,170,-19.9298036,-43.9989321,3,3,1,2,78,200,noroeste,Alto dos Pinheiros,12/08/2018,None,
3239409,495000,100,-19.937233,-43.957432,4,2,1,1,202.68,600,oeste,Gutierrez,12/08/2018,None,
3241194,495000,146,-19.9080688,-43.9708516,4,3,1,2,144.34,550,noroeste,Caiçaras,12/08/2018,None,
3243305,495000,45.66,-19.9323866,-43.9349871,1,1,0,1,136.3,490.11,centro-sul,Funcionários,12/08/2018,None,
3243589,495000,180,-19.9018668,-43.9812923,4,3,1,2,149,350,noroeste,Caiçaras,12/08/2018,None,
3244966,495000,147.98,-19.8987368,-43.9290189,3,2,1,1,186,680,leste,Graça,12/08/2018,None,
3253747,495000,96.55,-19.9201337,-43.9099334,4,2,1,2,89,233,centro-sul,Santa Efigênia,12/08/2018,None,
3255151,495000,75,-19.935505,-43.9202579,3,2,1,2,125,600,centro-sul,Serra,12/08/2018,None,
3256500,495000,112,-19.9499197,-43.930756,3,2,1,1,110,270,centro-sul,Cruzeiro,12/08/2018,None,
183693,497000,192,-19.975886,-43.966479,3,4,1,4,166,535,oeste,Buritis,12/08/2018,None,
52577,498000,129.88,-19.8635573,-43.9539559,3,4,2,2,163.36,297,pampulha,Liberdade,12/08/2018,None,
157645,498000,138,-19.9962452,-44.0170114,3,2,1,2,200,200,barreiro,Diamante,12/08/2018,None,
175454,498000,76,-19.9287751,-43.9358385,2,2,0,1,123.65,450,centro-sul,Boa Viagem,12/08/2018,None,
182353,498000,80.79,-19.9493851,-43.9310707,2,1,0,1,160,585,centro-sul,Carmo,12/08/2018,None,
333939,498000,200,-19.9171529,-43.9778288,4,2,1,2,152,400,noroeste,Padre Eustáquio,12/08/2018,None,
349614,498000,100,-19.9494434,-43.9384071,3,2,1,2,247,520,centro-sul,São Pedro,12/08/2018,None,
351638,498000,172.18,-19.942783,-43.974265,3,2,1,2,155.36,468,oeste,Jardim América,12/08/2018,None,
357100,498000,110,-19.9393914,-43.9820752,3,2,1,2,82,200,oeste,Nova Suíssa,12/08/2018,None,
3246971,498000,93,-19.9038161,-43.9260358,3,2,1,2,133.08,370,leste,Sagrada Família,12/08/2018,None,
3255695,498000,95.54,-19.8809405,-43.9975679,3,3,1,2,151,400,pampulha,Castelo,12/08/2018,None,
24229,499000,94.67,-19.8723303,-43.9182112,4,2,1,3,250,330,nordeste,Fernão Dias,12/08/2018,None,
42572,499000,80,-19.9177957,-43.9818661,3,1,1,3,260,350,noroeste,Padre Eustáquio,12/08/2018,None,
157122,499000,107.73,-19.9667279,-43.9670683,3,2,1,2,168.34,511.38,oeste,Buritis,12/08/2018,None,
192614,499000,73,-19.9461959,-43.9230481,2,2,1,2,210,700,centro-sul,Anchieta,12/08/2018,None,
1845488,499000,92,-19.8818129,-43.9920661,3,1,1,2,130,480,pampulha,Castelo,12/08/2018,None,
342959,499900,129,-19.933729,-43.976767,3,2,1,1,115,400,oeste,Nova Suíssa,12/08/2018,None,
53074,499942,74.15,-19.8866512,-44.0046308,3,2,1,2,100,450,pampulha,Manacás,12/08/2018,None,
53075,499942,74.15,-19.8866912,-44.0046999,3,2,1,2,100,450,pampulha,Manacás,12/08/2018,None,
5861,500000,128,-19.8798089,-43.9277331,3,2,1,2,92,300,nordeste,União,12/08/2018,None,
10707,500000,120,-19.97270344,-43.97320747,3,1,1,2,108,320,oeste,Buritis,12/08/2018,None,
