ImovelID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
3244273,165000,50,-19.8940633,-43.9837485,2,1,0,1,78,280,pampulha,Engenho Nogueira,29/08/18,None,337
3249480,165000,44,-19.8627622,-43.8897603,2,1,0,1,68,190,nordeste,Vitória,29/08/18,None,338
3249793,165000,35.37,-19.8094378,-43.9366973,2,1,0,1,62.16,230,norte,Juliana,29/08/18,None,338
3260674,165000,55,-19.88147,-44.0110132,2,1,0,1,1,150,pampulha,Serrano,29/08/18,None,338
145826,166000,44,-19.9922148,-44.0268516,2,1,0,1,18.33,220,barreiro,Olaria,29/08/18,None,338
339751,167000,44.27,-20.0123513,-44.030087,2,1,0,1,25,140,barreiro,Vale do Jatobá,29/08/18,None,338
339800,167000,44.27,-20.0123407,-44.0308567,2,1,0,1,25,140,barreiro,Vale do Jatobá,29/08/18,None,338
339808,167000,44.27,-20.0123513,-44.030087,2,1,0,1,25,140,barreiro,Vale do Jatobá,29/08/18,None,338
339809,167000,44.27,-20.0123186,-44.0303102,2,1,0,1,25,140,barreiro,Vale do Jatobá,29/08/18,None,338
355312,167000,45,-19.9419869,-44.0151564,2,1,0,1,62.21,205,noroeste,Camargos,29/08/18,None,338
342350,168000,47,-19.9605976,-43.9933262,2,1,0,1,0,160,oeste,Betânia,29/08/18,None,338
530033,168000,53,-19.9366695,-44.0221974,2,1,0,1,500,300,noroeste,Camargos,29/08/18,None,338
55607,169000,60.62,-20.0114812,-44.030055,2,1,0,1,220,250,barreiro,Vila Santa Rita (vale do Jatobá),29/08/18,None,338
59608,169000,48.8,-19.9318889,-44.0149345,2,1,0,1,57,240,noroeste,Santa Maria,29/08/18,None,339
339793,169000,44.27,-20.0123186,-44.0303102,2,1,0,1,25,140,barreiro,Vale do Jatobá,29/08/18,None,339
339794,169000,44.27,-20.0101522,-44.029756,2,1,0,1,25,140,barreiro,Vale do Jatobá,29/08/18,None,339
3243938,169000,54.52,-19.8976222,-43.9973977,2,1,0,1,27.37,200,pampulha,Manacás,29/08/18,None,339
57208,170000,47,-19.8708136,-43.9554676,2,1,0,1,58.18,200,noroeste,Novo São Francisco,29/08/18,None,339
164426,170000,55,-19.8605673,-43.8911364,2,1,0,1,55,170,nordeste,Vitória,29/08/18,None,339
181279,170000,77,-19.8583967,-43.9790021,2,1,0,1,0,200,pampulha,São Francisco,29/08/18,None,339
192017,170000,72.5,-19.9030816,-43.9473614,2,1,0,1,0,300,noroeste,São Cristóvão,29/08/18,None,339
248198,170000,63.23,-19.8019269,-43.9368565,3,1,0,1,692.45,135,norte,Jaqueline,29/08/18,None,339
378158,170000,46.88,-19.8175959,-43.9447076,2,1,0,1,0,120,norte,Juliana,29/08/18,None,339
1601938,170000,40,-19.9370774,-43.9843013,2,1,0,1,65,150,oeste,Salgado Filho,29/08/18,None,339
1807294,170000,60.97,-19.82410194,-43.96030348,3,1,0,1,67,224,venda-nova,São João Batista,29/08/18,None,339
2539638,170000,43.94,-19.9366617,-44.0222162,2,1,0,1,62.31,360,noroeste,Camargos,29/08/18,None,339
3212261,170000,47.11,-19.820397,-43.963135,2,1,0,1,673.94,244,venda-nova,São João Batista (venda Nova),29/08/18,None,339
3236567,170000,60,-19.9092867,-43.9445311,1,1,0,0,0,219,noroeste,São Cristóvão,29/08/18,None,340
3245906,170000,59.43,-19.8299599,-43.9774912,2,1,0,1,56,180,pampulha,Santa Mônica,29/08/18,None,340
3252975,170000,62,-19.9024258,-43.9478715,2,1,0,0,0,240,noroeste,São Cristóvão,29/08/18,None,340
3253292,170000,47.85,-19.949153,-44.00315,2,1,0,1,0,50,oeste,Madre Gertrudes,29/08/18,None,340
3256229,170000,51.72,-19.9971359,-43.9964574,2,1,0,1,61.15,100,barreiro,Flávio Marques Lisboa,29/08/18,None,340
3259934,170000,54.47,-19.9179241,-43.9430859,1,1,0,0,55,260,centro-sul,Centro,29/08/18,None,340
336250,171000,49,-19.849469,-43.9055668,2,1,0,1,26.59,150,norte,Jardim Belmonte,29/08/18,None,340
364027,172000,47,-19.9602554,-43.9872173,2,1,0,1,0,140,oeste,Estrela do Oriente,29/08/18,None,340
339798,172300,52.15,-20.0134272,-44.0303746,2,1,0,1,25,140,barreiro,Vale do Jatobá,29/08/18,None,340
335332,173000,55,-19.8226604,-43.9903924,2,1,0,1,34,120,venda-nova,Parque Leblon,29/08/18,None,340
335341,173000,55,-19.8226604,-43.9903924,2,1,0,1,34,120,venda-nova,Parque Leblon,29/08/18,None,340
335343,173000,55,-19.8226604,-43.9903924,2,1,0,1,34,120,venda-nova,Parque Leblon,29/08/18,None,340
335444,173000,55,-19.8226604,-43.9903924,2,1,0,1,34,120,venda-nova,Parque Leblon,29/08/18,None,341
3235442,173000,54.18,-19.992623,-44.0275495,2,1,0,2,61.68,250,barreiro,Olaria,29/08/18,None,341
58274,175000,45,-19.8645472,-44.0039196,2,1,0,1,27.9,250,pampulha,Serrano,29/08/18,None,341
169947,175000,45.84,-19.8405141,-43.9403482,2,1,0,1,26.7,170,norte,Heliópolis,29/08/18,None,341
172004,175000,46,-19.9346149,-44.0072491,2,1,0,1,59,179,noroeste,Vila Oeste,29/08/18,None,341
349682,175000,47,-20.0047362,-44.0046226,2,1,0,1,0,200,barreiro,Cardoso,29/08/18,None,341
354043,175000,50,-19.8303652,-43.9452421,2,1,0,1,62,170,norte,Planalto,29/08/18,None,341
359788,175000,50,-19.9068925,-43.9704681,2,1,0,0,0,120,noroeste,Caiçaras,29/08/18,None,341
365966,175000,65,-19.9164058,-43.9317417,3,1,0,1,0,10,barreiro,Urucuia,29/08/18,None,341
373561,175000,63,-19.9034193,-44.0223839,3,1,0,1,0,100,noroeste,Coqueiros,29/08/18,None,341
1535922,175000,60.46,-19.991328,-44.0318994,3,1,0,1,61,280,barreiro,Diamante,29/08/18,None,341
1615270,175000,50,-19.9551914,-43.9783171,2,1,0,1,0,130,oeste,Salgado Filho,29/08/18,None,341
2853942,175000,44.17,-19.818749,-43.9446482,2,1,0,1,0,180,norte,Juliana,29/08/18,None,341
3233880,175000,43.94,-19.8315409,-43.9454206,2,1,0,1,55,159,norte,Planalto,29/08/18,None,342
3238436,175000,52,-19.8094378,-43.9366973,2,1,0,1,68,258,norte,Frei Leopoldo,29/08/18,None,342
3244035,175000,55.73,-19.8118377,-43.9608313,2,1,0,1,66,200,venda-nova,Venda Nova,29/08/18,None,342
3250095,175000,45.39,-19.8054517,-43.9342283,2,1,0,1,27,60,norte,Jaqueline,29/08/18,None,342
3250104,175000,45.39,-19.8054517,-43.9342283,2,1,0,1,27,60,norte,Jaqueline,29/08/18,None,342
3255232,175000,58.92,-19.8021955,-43.9465199,2,1,0,1,40,230,norte,Jaqueline,29/08/18,None,342
167231,178000,44,-19.871107,-43.946255,2,1,0,1,27.37,180,nordeste,Palmares,29/08/18,None,342
207787,178000,66,-20.0046051,-44.0059835,3,1,0,1,70,200,barreiro,Cardoso,29/08/18,None,342
413549,179000,72,-19.9514362,-43.9453211,2,1,0,1,128.25,365.44,centro-sul,Santo Antônio,29/08/18,None,342
1525769,179000,63.14,-19.8438881,-43.9398891,2,1,0,1,0,160,norte,Heliópolis,29/08/18,None,342
1702635,179000,52.3,-19.8348895,-43.9815986,2,1,0,1,28,230,pampulha,Santa Amélia,29/08/18,None,342
3246510,179000,55,-19.9560243,-43.976576,2,1,0,1,27.36,250,oeste,Havaí,29/08/18,None,342
10397,179900,55,-19.8667059,-44.0100127,2,1,0,1,58.6,100,pampulha,Itatiaia,29/08/18,None,342
42412,180000,60,-19.919167,-44.0094029,2,2,0,1,50.54,170,noroeste,Califórnia,29/08/18,None,342
157986,180000,54,-20.006733,-44.0052612,2,1,0,1,0,210,barreiro,Cardoso,29/08/18,None,343
345189,180000,43,-19.9329495,-43.999295,2,1,0,1,55.9,140,noroeste,João Pinheiro,29/08/18,None,343
345494,180000,47,-19.8164935,-43.9453845,2,1,0,1,0,120,norte,Juliana,29/08/18,None,343
365292,180000,65,-19.8247791,-43.9584504,3,1,0,1,70,165,venda-nova,São João Batista,29/08/18,None,343
615465,180000,45.74,-19.868351,-44.0135702,2,1,0,1,600,175,pampulha,Santa Terezinha,29/08/18,None,343
3245585,180000,70,-19.894444,-44.0000512,3,1,0,1,90,150,pampulha,Manacás,29/08/18,None,343
3248403,180000,54.52,-19.8973801,-43.9964327,2,1,0,1,27.37,200,pampulha,Manacás,29/08/18,None,343
3250340,180000,51,-19.8241353,-43.9628142,2,1,0,1,30,105,venda-nova,São João Batista (venda Nova),29/08/18,None,343
3251476,180000,55,-19.9468476,-43.9730224,2,1,0,1,0,170,oeste,Nova Suíssa,29/08/18,None,343
3251579,180000,49.96,-19.8739946,-43.9585804,2,1,0,1,63.31,218,pampulha,Jaraguá,29/08/18,None,343
3254754,180000,44,-19.804875,-43.935328,2,1,0,1,99,120,norte,Jaqueline,29/08/18,None,343
3258874,180000,60,-19.8688054,-44.0039331,2,1,0,1,110,280,pampulha,Itatiaia,29/08/18,None,343
3259492,180000,50,-19.9354008,-44.0058015,2,1,0,1,284,150,noroeste,Vila Oeste,29/08/18,None,344
3212325,183000,45,-20.0064532,-44.0405936,2,1,0,1,27.3,150,barreiro,Vale do Jatobá,29/08/18,None,344
3212326,183000,45,-20.0064532,-44.0405936,2,1,0,1,27.3,150,barreiro,Vale do Jatobá,29/08/18,None,344
3212329,183000,45,-20.0064532,-44.0405936,2,1,0,1,27.3,150,barreiro,Vale do Jatobá,29/08/18,None,344
167426,185000,44,-19.8820961,-44.0080112,2,1,0,1,55,300,pampulha,Serrano,29/08/18,None,344
340743,185000,42.56,-19.8965779,-43.999124,2,1,0,1,26.5,190,pampulha,Manacás,29/08/18,None,344
343805,185000,60,-19.985624,-44.0293462,3,1,0,1,39.19,200,barreiro,Diamante,29/08/18,None,344
366027,185000,51.09,-19.9875855,-44.0292539,2,1,0,1,0,250,barreiro,Diamante,29/08/18,None,344
413769,185000,72,-19.9508401,-43.9456122,2,1,0,1,128.25,365.44,centro-sul,Santo Antônio,29/08/18,None,344
755606,185000,44,-19.8404823,-43.9404705,2,1,0,1,0,150,norte,Heliópolis,29/08/18,None,344
837171,185000,45,-19.8977204,-44.0097831,2,1,0,1,60,130,noroeste,Inconfidência,29/08/18,None,344
1837826,185000,47,-19.8862372,-44.0064355,2,1,0,1,61.65,330,pampulha,Serrano,29/08/18,None,345
2096678,185000,55,-19.9325055,-43.9745821,2,2,1,0,0,280,oeste,Nova Suíssa,29/08/18,None,345
3235430,185000,43.31,-19.9066538,-43.9774142,2,1,0,1,59.65,150,noroeste,Monsenhor Messias,29/08/18,None,345
3236362,185000,46.27,-19.9413629,-44.0199897,2,1,0,0,0,250,noroeste,Camargos,29/08/18,None,345
3236585,185000,59.35,-19.8348895,-43.9815986,2,1,0,1,28,230,pampulha,Santa Amélia,29/08/18,None,345
3241741,185000,52.5,-19.843002,-43.963124,3,1,0,0,65.89,150,pampulha,Itapoã,29/08/18,None,345
3244777,185000,75,-19.9079792,-44.0004551,3,1,0,1,58.32,300,noroeste,Ipanema,29/08/18,None,345
3244839,185000,45.85,-19.9576846,-43.9724399,2,1,0,1,70,160,oeste,Havaí,29/08/18,None,345
3256311,185000,56.33,-19.838715,-43.936159,2,1,0,1,0,230,norte,Floramar,29/08/18,None,345
3256648,185000,44.78,-19.9939992,-44.0227605,2,1,0,1,33.89,200,barreiro,Diamante,29/08/18,None,345
3261527,185000,53,-19.8929695,-44.0194941,3,2,0,1,0,110,noroeste,São Salvador,29/08/18,None,345
1468880,186000,53.86,-19.8302552,-43.9816051,2,2,1,1,68.98,168,pampulha,Santa Mônica,29/08/18,None,345
246590,188000,70,-19.9476998,-43.975941,2,1,0,1,155,167.34,oeste,Salgado Filho,29/08/18,None,345
343781,188000,45,-19.986504,-44.0296408,2,1,0,1,67,250,barreiro,Diamante(barreiro),29/08/18,None,345
3212324,188000,45,-20.0064532,-44.0405936,2,1,0,1,27.3,150,barreiro,Vale do Jatobá,29/08/18,None,345
3212327,188000,45,-20.0064532,-44.0405936,2,1,0,1,27.3,150,barreiro,Vale do Jatobá,29/08/18,None,346
3212330,188000,45,-20.0064532,-44.0405936,2,1,0,1,27.3,150,barreiro,Vale do Jatobá,29/08/18,None,346
350980,189000,60,-19.8355456,-43.9712474,3,1,1,1,62.54,320,pampulha,Santa Amélia,29/08/18,None,346
519456,189000,50,-19.9650362,-43.9891272,2,1,0,1,0,170,oeste,Betânia,29/08/18,None,346
1525977,189000,52,-19.96513973,-43.97712467,2,1,0,1,0,120,oeste,Palmeiras,29/08/18,None,346
2708132,189000,61.66,-19.8156279,-43.9519672,2,1,0,1,74,248,venda-nova,Parque São Pedro (venda,29/08/18,None,346
3214733,189000,40,-19.9096016,-43.9804405,2,1,0,1,62.88,170,noroeste,Monsenhor Messias,29/08/18,None,346
3252689,189000,72,-19.9505184,-43.9441434,2,1,0,1,124.59,338.44,centro-sul,Santo Antônio,29/08/18,None,346
38482,190000,44,-19.8882447,-44.0080499,2,1,0,1,57.12,280,pampulha,Serrano,29/08/18,None,346
66726,190000,46,-19.832597,-43.943363,2,1,0,1,50,140,norte,Planalto,29/08/18,None,346
149568,190000,61.53,-19.8249629,-43.9582746,3,1,0,1,56.13,182.78,venda-nova,São João Batista,29/08/18,None,346
174759,190000,55,-19.9021498,-44.0242308,3,1,0,1,0,200,noroeste,Coqueiros,29/08/18,None,346
272975,190000,72.79,-19.8691715,-43.9182383,3,1,0,1,66,150,nordeste,Fernão Dias,29/08/18,None,346
333732,190000,72.41,-19.9651596,-43.9697432,2,1,0,1,26.63,130,oeste,Estrela Dalva,29/08/18,None,346
344340,190000,50.85,-19.8409423,-43.9895322,2,1,0,1,297,160,pampulha,Jardim Atlântico,29/08/18,None,346
345445,190000,53,-19.925904,-43.9987296,2,1,0,1,72.54,270,noroeste,João Pinheiro,29/08/18,None,347
375292,190000,55.64,-19.9095107,-43.979578,3,1,0,1,26.59,165,noroeste,Jardim Montanhês,29/08/18,None,347
1534139,190000,72,-19.9656838,-43.9721629,2,2,0,1,25.17,200,oeste,Havaí,29/08/18,None,347
1582209,190000,40.95,-19.9287801,-44.0037395,2,1,0,1,0,140,noroeste,João Pinheiro,29/08/18,None,347
2570960,190000,43.94,-19.9366695,-44.0221974,2,1,0,2,40,270,noroeste,Camargos,29/08/18,None,347
3236729,190000,70,-19.9455277,-43.9654825,3,2,0,1,0,270,oeste,Nova Granada,29/08/18,None,347
3245233,190000,45,-19.8870064,-44.0023613,2,1,0,1,60,200,pampulha,Castelo,29/08/18,None,347
3251414,190000,48,-19.9354008,-44.0058015,2,1,0,1,37.63,180,noroeste,Vila Oeste,29/08/18,None,347
3254759,190000,50,-19.865612,-44.0078203,2,1,0,1,56,180,pampulha,Castelo,29/08/18,None,347
3256312,190000,45,-19.859837,-43.9212261,2,1,0,1,50,230,nordeste,São Gabriel,29/08/18,None,347
3260737,190000,45,-19.986891,-44.0323167,2,1,0,1,62,220,barreiro,Diamante(barreiro),29/08/18,None,347
3261590,190000,85,-19.9562848,-43.991813,2,1,0,1,766,350,oeste,Betânia,29/08/18,None,347
3262130,190000,47,-19.965583,-43.993039,2,1,0,1,0,140,oeste,Havaí,29/08/18,None,347
1582007,191224,23.32,-19.881521,-43.9271221,1,1,0,1,1,1,nordeste,União,29/08/18,None,347
357669,192000,61.3,-19.931099,-43.9956697,2,1,0,1,0,150,noroeste,João Pinheiro,29/08/18,None,348
3257331,192000,54,-19.984989,-44.0034162,2,1,0,1,0,120,barreiro,Milionários,29/08/18,None,348
3261802,192000,52.7,-19.9589509,-43.9797354,2,1,0,1,65.29,290,oeste,Marajó,29/08/18,None,348
3247166,193000,55.8,-20.0046488,-44.0447948,2,1,0,1,80,150,barreiro,Vale do Jatobá,29/08/18,None,348
1582110,193556,23.32,-19.881521,-43.9271221,1,1,0,1,1,1,nordeste,União,29/08/18,None,348
130352,194000,67,-19.8790938,-43.930985,2,1,0,1,68,400,nordeste,Ipiranga,29/08/18,None,348
166485,194000,55,-19.967021,-43.9737057,2,1,0,1,26.63,180,oeste,Palmeiras,29/08/18,None,348
396825,194000,55.55,-19.9884743,-43.9904075,2,1,1,1,62.85,130,barreiro,Bonsucesso,29/08/18,None,348
3252688,194000,72,-19.9505184,-43.9441434,2,1,0,2,130.87,364.24,centro-sul,Santo Antônio,29/08/18,None,348
58237,195000,43.54,-19.8160198,-43.9371915,2,1,0,1,60,100,norte,Juliana,29/08/18,None,348
58242,195000,43.54,-19.813567,-43.9325045,2,1,0,1,60,100,norte,Etelvina Carneiro,29/08/18,None,348
276421,195000,44,-19.866886,-43.9850273,2,1,0,1,0,185,pampulha,Ouro Preto,29/08/18,None,348
332239,195000,45,-19.9694688,-43.9853627,2,1,0,1,0,165,oeste,Palmeiras,29/08/18,None,348
334904,195000,42.53,-19.87479,-43.9371797,2,1,0,1,0,140,nordeste,Palmares,29/08/18,None,348
336936,195000,75,-19.899876,-43.937487,3,2,1,1,74.9,100,nordeste,Concórdia,29/08/18,None,349
500087,195000,62,-19.8423998,-43.9200264,3,1,0,1,0,280,norte,Tupi,29/08/18,None,349
1634713,195000,52.35,-19.9301104,-44.0022255,2,1,0,1,26.4,140,noroeste,João Pinheiro,29/08/18,None,349
1668149,195000,49,-19.9154988,-43.9671938,2,1,0,1,80,210,noroeste,Carlos Prates,29/08/18,None,349
1668669,195000,60.51,-19.931483,-44.0154516,3,1,0,1,71.32,240,noroeste,Santa Maria,29/08/18,None,349
1675137,195000,47,-19.9555657,-43.9772136,2,1,0,1,61.75,160,oeste,Havaí,29/08/18,None,349
2463641,195000,41.72,-19.8564856,-43.9430345,2,1,0,1,0,150,pampulha,Jaraguá,29/08/18,None,349
3215091,195000,50,-19.9311987,-43.9811525,2,1,0,1,50,500,oeste,Nova Suíssa,29/08/18,None,349
3245368,195000,26,-19.903723,-43.926083,1,0,1,1,20,145,leste,Sagrada Família,29/08/18,None,349
3249552,195000,55,-19.9422941,-43.9710343,3,2,1,1,86.22,270,oeste,Nova Granada,29/08/18,None,349
3255113,195000,49.46,-19.8296653,-43.9377043,2,1,0,1,677.57,150,norte,Jardim Guanabara,29/08/18,None,349
3256797,195000,53,-19.840803,-43.89305,2,1,0,1,30,127,nordeste,Paulo Vi,29/08/18,None,349
3261861,195000,62,-19.8410516,-43.9232495,3,2,1,1,0,255.28,norte,Guarani,29/08/18,None,349
2490084,196000,45,-19.9471439,-43.9797002,2,1,0,1,61.05,194,oeste,Salgado Filho,29/08/18,None,349
339387,197999.99,55,-19.9531895,-43.9793331,2,1,0,1,0,150,oeste,Havaí,29/08/18,None,349
155952,198000,53.07,-19.9146641,-43.9471981,2,1,0,1,55,290,noroeste,Carlos Prates,29/08/18,None,349
1756779,198000,55.29,-19.965191,-43.989369,2,1,0,1,0,150,oeste,Estrela do Oriente,29/08/18,None,350
3243388,198000,65,-19.8735403,-43.9982521,2,1,0,1,1,100,pampulha,Castelo,29/08/18,None,350
58243,199000,43.54,-19.813567,-43.9325045,2,1,0,1,60,100,norte,Etelvina Carneiro,29/08/18,None,350
144653,199000,54.8,-19.9388383,-43.9777532,3,1,1,1,80.96,230,oeste,Jardim América,29/08/18,None,350
348861,199000,59.99,-19.8355456,-43.9712474,3,2,1,1,62.54,320,pampulha,Santa Mônica,29/08/18,None,350
356451,199000,60.92,-20.0047519,-44.0080038,3,1,0,1,59.72,240,barreiro,Cardoso,29/08/18,None,350
454822,199000,59.75,-19.825228,-43.9605053,2,2,0,1,29.96,400,venda-nova,São João Batista,29/08/18,None,350
498277,199000,66.12,-20.0055416,-44.0068228,3,1,0,1,44.88,246,barreiro,Cardoso,29/08/18,None,350
1466477,199000,60,-19.9521408,-43.9796218,2,1,0,1,0,150,oeste,Havaí,29/08/18,None,350
3252405,199000,75,-19.921837,-44.005654,3,1,0,1,0,100,noroeste,Conjunto Califórnia,29/08/18,None,350
3252691,199000,50,-19.889023,-43.995241,2,1,1,1,1.01,150,pampulha,Castelo,29/08/18,None,350
3253069,199000,65.29,-20.0057585,-44.0076028,2,1,0,1,68.84,360,barreiro,Urucuia,29/08/18,None,350
1581901,199178,24.29,-19.881521,-43.9271221,1,1,0,1,1,1,nordeste,União,29/08/18,None,350
165079,199900,48.31,-19.936515,-44.0221165,2,2,1,1,61.54,276.3,noroeste,Camargos,29/08/18,None,350
134672,200000,51,-19.8895805,-44.0092431,2,1,0,0,0,230,pampulha,Serrano,29/08/18,None,351
140155,200000,52.5,-19.8962384,-43.9986173,2,1,0,1,27,150,pampulha,Manacás,29/08/18,None,351
142481,200000,65,-19.9403479,-43.9146436,2,1,0,1,96,400,centro-sul,Serra,29/08/18,None,351
168894,200000,47.66,-19.8911032,-43.9992805,2,1,0,1,22,250,pampulha,Manacás,29/08/18,None,351
171505,200000,46.1,-19.9094666,-43.9999585,2,1,0,1,0,175.75,noroeste,Inconfidência,29/08/18,None,351
178495,200000,50,-19.8320312,-43.9434274,2,1,0,1,0,130,norte,Planalto,29/08/18,None,351
374729,200000,45.72,-19.9429986,-43.9960244,2,1,0,1,0,170,oeste,Nova Gameleira,29/08/18,None,351
835632,200000,45.33,-19.884167,-43.9568836,2,1,0,1,26.62,210,noroeste,Nova Cachoeirinha,29/08/18,None,351
1381764,200000,62,-19.8943759,-43.9991753,2,1,0,1,0,250,pampulha,Castelo,29/08/18,None,351
1519597,200000,64.3,-19.9894389,-43.9931976,3,1,0,1,0,220,barreiro,Flávio Marques Lisboa,29/08/18,None,351
1602400,200000,67.24,-19.8991924,-43.9711414,2,2,0,1,100,450,noroeste,Caiçaras,29/08/18,None,351
1695526,200000,50,-19.8589845,-43.9373105,2,1,0,1,61,270,pampulha,Jaraguá,29/08/18,None,351
1906425,200000,52,-19.8296522,-43.9778474,2,1,0,1,71.37,255,pampulha,Santa Mônica,29/08/18,None,351
2448943,200000,66,-19.8967732,-43.9398066,2,1,0,1,59,480,nordeste,Concórdia,29/08/18,None,351
3215105,200000,50.88,-19.9898509,-43.9907012,2,1,0,1,58.6,220,barreiro,Bonsucesso,29/08/18,None,351
3233583,200000,64.79,-19.9230706,-43.9427344,2,1,0,0,92.74,308,centro-sul,Centro,29/08/18,None,352
3236382,200000,52,-19.919541,-43.912832,2,1,0,1,78.85,200,centro-sul,Santa Efigênia,29/08/18,None,352
3237064,200000,62,-19.9534218,-43.9830987,3,1,0,1,130.89,250,oeste,Betânia,29/08/18,None,352
3239485,200000,57.27,-19.8252359,-43.9604885,2,1,0,1,43,165,venda-nova,São João Batista,29/08/18,None,352
3245055,200000,55,-19.9604662,-43.9800538,2,1,0,1,63.05,180,oeste,Marajó,29/08/18,None,352
3261816,200000,58,-19.8704654,-43.9944624,2,1,1,1,110,200,pampulha,Paquetá,29/08/18,None,352
1582109,201856,24.32,-19.881521,-43.9271221,1,1,0,1,1,1,nordeste,União,29/08/18,None,352
49189,205000,58,-19.8393206,-43.9797753,2,1,0,1,23,190,pampulha,Santa Amélia,29/08/18,None,352
337047,205000,46,-19.9817023,-43.9985856,2,1,0,1,90,150,barreiro,Milionários,29/08/18,None,352
482590,205000,60,-19.8714868,-43.9432855,3,1,0,1,61,150,nordeste,Palmares,29/08/18,None,352
3238612,205000,65,-19.9168637,-43.9309638,3,1,0,1,0,60,barreiro,Urucuia,29/08/18,None,352
3252772,205000,49.25,-19.8200467,-43.9786172,2,2,1,1,62,220,venda-nova,Sinimbu,29/08/18,None,352
3258261,205000,53,-19.92614,-43.9984449,2,1,0,1,45.63,372,noroeste,João Pinheiro,29/08/18,None,352
1582005,205356,26.16,-19.881521,-43.9271221,1,1,0,1,1,1,nordeste,União,29/08/18,None,352
58241,207000,43.54,-19.813567,-43.9325045,2,1,0,1,60,100,norte,Etelvina Carneiro,29/08/18,None,352
49827,209000,50,-19.9264764,-44.013602,2,1,0,1,50,90,noroeste,Califórnia,29/08/18,None,353
218402,209000,67,-19.8691715,-43.9182383,3,1,0,1,63,150,nordeste,Fernão Dias,29/08/18,None,353
3258238,209000,51.75,-19.9888443,-44.019433,2,1,0,1,64,280,barreiro,Diamante(barreiro),29/08/18,None,353
126706,210000,58,-19.8935778,-44.0010711,3,1,0,1,60,150,noroeste,Alípio de Melo,29/08/18,None,353
134983,210000,59.75,-19.8287222,-43.9634261,2,1,0,1,25.3,285,venda-nova,São João Batista (venda Nova),29/08/18,None,353
168952,210000,75,-19.8356472,-43.978522,1,2,0,1,78.5,100,pampulha,Santa Amélia,29/08/18,None,353
239047,210000,66,-19.823662,-43.9821314,2,1,0,1,26,100,pampulha,Santa Mônica,29/08/18,None,353
332768,210000,82.63,-19.9009917,-43.9454055,2,1,0,0,70.21,349,noroeste,São Cristóvão,29/08/18,None,353
334987,210000,55,-19.8351161,-43.9681486,2,1,0,1,34,150,pampulha,Santa Branca,29/08/18,None,353
339696,210000,46,-19.8924905,-43.9958446,2,1,0,1,60,200,pampulha,Castelo,29/08/18,None,353
353872,210000,90,-19.9026583,-43.9462,2,1,0,1,0,250,noroeste,São Cristóvão,29/08/18,None,353
363787,210000,65,-20.0051337,-44.0059164,2,1,0,1,740.3,340,barreiro,Cardoso,29/08/18,None,353
371094,210000,66,-19.9849395,-44.0042159,3,1,0,1,0,200,barreiro,Milionários,29/08/18,None,353
504504,210000,60,-19.8783505,-44.0000889,2,1,0,1,95,150,pampulha,Castelo,29/08/18,None,353
1582210,210000,59.74,-19.8418899,-43.8911406,3,1,0,1,0,160,nordeste,Paulo Vi,29/08/18,None,353
1837375,210000,61.66,-19.9077681,-43.9400601,2,1,0,0,71.38,360,nordeste,Lagoinha,29/08/18,None,354
3215569,210000,44.65,-19.9144849,-43.9661267,2,1,0,1,59.48,296,noroeste,Carlos Prates,29/08/18,None,354
3227716,210000,46,-19.8444988,-43.973745,1,1,0,1,32.25,208,pampulha,Santa Amélia,29/08/18,None,354
3239499,210000,52,-19.8394627,-43.9797114,2,1,0,1,32,110,pampulha,Santa Amélia,29/08/18,None,354
3241548,210000,60,-19.8225415,-43.9816673,3,1,0,1,77,260,pampulha,Santa Mônica,29/08/18,None,354
3249514,210000,60,-19.962611,-43.988618,2,1,0,1,78,250,oeste,Estrela do Oriente,29/08/18,None,354
3249713,210000,65,-19.9409704,-44.0166809,3,1,0,1,0,230,noroeste,Camargos,29/08/18,None,354
3254041,210000,75,-19.8263553,-43.9593417,2,1,1,1,140,200,norte,Planalto,29/08/18,None,354
3256072,210000,65.39,-19.8255006,-43.9667077,2,1,0,1,71.22,250,venda-nova,São João Batista,29/08/18,None,354
3258429,210000,60,-19.9193884,-43.9436043,2,1,0,0,0,428,centro-sul,Centro,29/08/18,None,354
3261863,210000,49,-19.8516534,-43.9316803,2,1,0,1,65.53,250,norte,Minaslândia (P Maio),29/08/18,None,354
58239,211000,43.54,-19.813567,-43.9325045,2,1,0,1,60,100,norte,Etelvina Carneiro,29/08/18,None,354
3216617,213000,45,-19.9597648,-43.9815942,2,1,0,1,63,195,oeste,Palmeiras,29/08/18,None,354
3237074,213000,74.58,-19.8293731,-43.9874233,3,2,0,1,69,100,venda-nova,Jardim Leblon,29/08/18,None,354
7918,215000,47.36,-19.9275304,-43.9961113,2,1,0,1,68,270,noroeste,João Pinheiro,29/08/18,None,355
25831,215000,90,-19.9440296,-44.0155342,2,1,0,1,0,294,noroeste,Santa Maria,29/08/18,None,355
45345,215000,73.22,-19.9401135,-43.9741901,3,1,1,1,62,230,oeste,Nova Granada,29/08/18,None,355
55958,215000,47,-19.9408041,-44.0140195,2,1,0,1,57,150,noroeste,Camargos,29/08/18,None,355
