Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero
1123344,410000,90,-19.9749623,-43.971432,3,2,1,2,190,590,oeste,Buritis,43228,,
3244630,410000,90,-19.948003,-43.944426,3,2,1,2,136.3,350,centro-sul,Santo Antônio,43228,,
1843898,410000,90,-19.948641,-43.9427724,3,2,1,1,157.8,480,centro-sul,Santo Antônio,43228,Rua Guilherme de Almeida,400.0
3246759,410000,90,-19.8328003,-43.9456719,3,2,1,2,110,350,norte,Planalto,43228,Rua Professor José Esteves,68.0
341188,400000,90,-19.8851366,-43.9200167,3,1,1,2,103.37,204,nordeste,União,43228,,
3238914,400000,90,-19.944437,-43.947722,3,1,0,1,102,345,centro-sul,Santo Antônio,43228,,
3251508,400000,90,-19.9553411,-43.9363459,3,3,1,1,400,400,centro-sul,Sion,43228,Rua Assunção,365.0
1691364,400000,90,-19.9422446,-43.9489679,2,2,0,1,150,440,centro-sul,Santo Antônio,43228,Rua Nunes Vieira,388.0
161862,390000,90,-19.870318,-43.93207,3,1,1,2,0,300,nordeste,Palmares,43228,Rua Professor Antônio Márcio,145.0
142494,380000,90,-19.9412688,-43.9165704,3,1,0,1,81.66,250,centro-sul,Serra,43228,,
48630,380000,90,-19.9496216,-43.9471242,3,1,1,1,100,500,centro-sul,Santo Antônio,43228,,
3253268,380000,90,-19.9187065,-43.9866723,3,2,1,2,139.09,300,noroeste,Padre Eustáquio,43228,,
3245218,380000,90,-19.8875604,-43.9967061,3,1,1,3,80,250,pampulha,Pampulha,43228,Rua Romualdo Lopes Cançado,678.0
353179,370000,90,-19.940426,-43.919794,3,2,1,1,110.82,200,centro-sul,Serra,43228,,
7304,370000,90,-19.978798,-43.966849,4,2,1,2,110,320,oeste,Buritis,43228,,
59762,370000,90,-19.9493246,-43.9358756,3,2,1,1,130.04,300,centro-sul,Sion,43228,,
346945,370000,90,-19.8720806,-43.9977423,3,2,1,2,110,360,pampulha,Paquetá,43228,,
374996,370000,90,-19.8523344,-43.9136745,3,1,1,2,180,200,nordeste,São Gabriel,43228,,
1831666,370000,90,-19.9121846,-43.9283172,3,1,1,2,145.07,415,leste,Floresta,43228,,
43447,370000,90,-19.8771524,-43.9813593,3,2,1,2,72,160,pampulha,Ouro Preto,43228,,
200412,370000,90,-19.9748935,-43.9640638,3,2,1,2,140,350,oeste,Buritis,43228,Rua Aripuana,95.0
162911,365000,90,-19.88798866,-43.92702822,3,1,1,1,127.97,225,leste,Cidade Nova,43228,Rua Tabelião Ferreira de Carvalho,225.0
3244543,360000,90,-19.88908,-43.998062,3,1,1,2,98,260,pampulha,Castelo,43228,,
338327,360000,90,-19.9751893,-44.0175429,3,1,1,2,1138.56,300,barreiro,Barreiro,43228,,
634578,360000,90,-19.9224626,-43.9153765,3,1,0,1,102.9,421,centro-sul,Santa Efigênia,43228,,
1796046,360000,90,-19.9554659,-43.9684613,3,2,1,2,113.51,500,oeste,Estoril,43228,,
3239835,360000,90,-19.8825018,-43.9328291,2,2,0,1,98.1,225,nordeste,Nova Floresta,43228,Rua Ozanam,20.0
3256817,355000,90,-19.933055,-43.973538,3,3,1,1,98,350,oeste,Nova Suíssa,43228,,
350012,352000,90,-19.966317,-43.9672243,3,2,1,2,128.9,550,oeste,Buritis,43228,Rua Paulo Diniz Carneiro,191.0
3248850,350000,90,-19.9483888,-43.9424393,3,2,1,1,157.02,609,centro-sul,Santo Antônio,43228,,
412259,350000,90,-19.9452487,-43.9270789,3,2,1,1,48.5,370,centro-sul,Cruzeiro,43228,,
358786,350000,90,-19.9597529,-43.9466142,3,2,1,1,168.36,300,centro-sul,Santa Lúcia,43228,,
63638,350000,90,-19.8933731,-43.9320097,2,1,0,1,73,200,nordeste,Silveira,43228,,
172934,350000,90,-19.856815,-43.950266,2,2,0,1,70,410,pampulha,Liberdade,43228,,
361296,350000,90,-19.9411059,-43.9763625,3,2,1,2,93.41,196,oeste,Jardim América,43228,,
3240429,345000,90,-19.9948643,-44.0209736,3,1,1,2,106,200,barreiro,Diamante(barreiro),43228,,
395607,340000,90,-19.8632813,-43.944117,3,1,1,2,106,200,pampulha,Santa Rosa,43228,,
3251480,340000,90,-19.9438151,-43.9709445,3,2,1,1,92,280,oeste,Jardim América,43228,,
158129,340000,90,-19.97514,-43.9780206,2,2,0,2,79.31,419.42,oeste,Buritis,43228,,
3241001,340000,90,-19.9634668,-43.9538667,2,1,1,1,170.75,250,centro-sul,São Bento,43228,,
3251270,340000,90,-19.897872,-43.920104,3,2,1,2,120.88,250,leste,Sagrada Família,43228,,
39046,339900,90,-19.8869114,-43.9985333,2,1,0,2,90,200,pampulha,Castelo,43228,,
140518,335000,90,-19.9478648,-43.922817,2,2,1,0,40,360,centro-sul,Anchieta,43228,,
342371,335000,90,-19.9385805,-43.9202903,2,2,0,1,80,480,centro-sul,Serra,43228,,
347685,335000,90,-19.906931,-43.9370698,3,2,1,1,76.71,300,leste,Floresta,43228,,
160866,335000,90,-19.8695876,-43.9332811,3,2,1,2,80,600,nordeste,Palmares,43228,Rua Luiz Zuddio,325.0
19722,334000,90,-19.9177979,-43.991975,3,2,1,2,85.33,230,noroeste,Minas Brasil,43228,,
143226,330000,90,-19.9198345,-43.9400027,3,1,0,0,0,535,centro-sul,Centro,43228,,
3245222,330000,90,-19.8858972,-43.9399507,3,1,1,1,826.77,358.43,nordeste,Renascença,43228,,
2187592,330000,90,-19.8885548,-44.0017363,3,1,1,1,88.68,300,pampulha,Pampulha,43228,Rua Cantor Luiz Gonzaga,453.0
336025,330000,90,-19.959612,-43.966024,3,3,1,1,81.81,440,oeste,Estoril,43228,Rua Paulo Piedade Campos,850.0
148964,325000,90,-19.9249479,-43.9049156,3,2,1,1,75.49,200,leste,Paraíso,43228,,
346655,320000,90,-19.926177,-43.9083459,3,1,1,0,82,250,leste,Paraíso,43228,,
3214928,320000,90,-19.949038,-43.970587,2,2,0,1,84.03,250,oeste,Jardim América,43228,,
10399,320000,90,-19.8629137,-43.9458591,3,2,1,1,85.47,170,pampulha,Santa Rosa,43228,,
147879,320000,90,-19.9463135,-43.9775666,2,1,0,1,68.34,223,oeste,Salgado Filho,43228,,
148039,320000,90,-19.9404654,-43.9565754,3,1,0,1,79.5,330,oeste,Jardim América,43228,,
159515,320000,90,-19.8286608,-43.9938155,3,1,1,2,90,120,pampulha,Copacabana,43228,,
360843,320000,90,-19.933865,-43.970373,3,1,0,1,40,100,oeste,Grajaú,43228,,
3253287,315000,90,-19.97426,-43.9777353,2,1,0,2,75,450,oeste,Buritis,43228,,
3236330,310000,90,-19.9332643,-43.9697084,3,1,0,1,59,220,oeste,Barroca,43228,,
1534257,310000,90,-19.8381076,-43.9748528,3,1,0,1,0,45,pampulha,Santa Mônica,43228,Rua Alair Marques Rodrigues,1060.0
3249443,305000,90,-19.9187711,-43.978592,3,3,1,1,89.8,283,noroeste,Padre Eustáquio,43228,,
338913,300000,90,-19.9055483,-43.9414994,3,1,0,1,0,120,leste,Floresta,43228,,
148049,300000,90,-19.952407,-43.9399694,3,2,1,1,116,850,centro-sul,São Pedro,43228,,
159484,300000,90,-19.8287361,-43.9937681,3,1,1,2,90,120,pampulha,Copacabana,43228,,
358293,300000,90,-19.9433311,-43.9504574,3,1,0,1,113.38,225,centro-sul,Cidade Jardim,43228,,
729867,300000,90,-19.9200568,-43.9903164,2,2,0,1,70,70,noroeste,Minas Brasil,43228,,
3245771,300000,90,-19.94259,-43.9669079,3,2,1,1,129,300,oeste,Nova Granada,43228,,
3235986,299600,90,-19.8700149,-43.9874469,3,2,1,1,1,180,pampulha,Ouro Preto,43228,,
146090,299500,90,-19.9539529,-43.97317,2,2,0,1,68.34,223,oeste,Salgado Filho,43228,,
3247279,299000,90,-19.9199347,-43.9469704,3,2,1,0,93.85,700.21,centro-sul,Barro Preto,43228,,
352585,295000,90,-19.9116325,-43.9321403,3,1,1,0,60.66,250,leste,Floresta,43228,,
2795310,295000,90,-19.89570498,-43.99455566,3,2,1,2,90,160,pampulha,Manacás,43228,,
140442,295000,90,-19.9040997,-43.9703547,3,3,1,1,44.25,300,noroeste,Caiçaras,43228,,
1673612,295000,90,-19.9411702,-43.9907366,3,1,0,1,102.25,200,oeste,Nova Gameleira,43228,,
3244206,295000,90,-19.9701164,-43.9686715,3,1,1,1,105.82,0,oeste,Buritis,43228,Rua Walter Guimarães Figueiredo,390.0
1617058,290000,90,-19.9421015,-43.9804475,3,2,1,1,68,200,oeste,Salgado Filho,43228,,
356583,285000,90,-19.9623549,-43.9652091,3,3,1,1,85,420,oeste,Estoril,43228,Rua Paulo Piedade Campos,850.0
159494,280000,90,-19.8287361,-43.9937681,3,1,1,2,70,100,pampulha,Copacabana,43228,,
159513,280000,90,-19.8287361,-43.9937681,3,1,1,2,90,120,venda-nova,Jardim Leblon,43228,,
159514,280000,90,-19.8286608,-43.9938155,3,1,1,2,90,120,pampulha,Copacabana,43228,,
13560,280000,90,-19.933107,-43.975651,3,2,0,1,0,175,oeste,Nova Suíssa,43228,Rua Java,140.0
28194,279000,90,-19.8806857,-43.9351046,2,2,0,1,0,0,nordeste,Palmares,43228,Rua Ozanam,20.0
352292,275000,90,-19.9596471,-43.9661291,3,3,1,1,91,410,oeste,Estoril,43228,Rua Paulo Piedade Campos,850.0
195337,270000,90,-19.9036803,-43.9279267,2,1,0,1,66,200,leste,Sagrada Família,43228,,
364781,270000,90,-19.8215873,-43.9717373,2,1,0,2,1,1,pampulha,Santa Mônica,43228,,
3235883,270000,90,-19.9115426,-43.9621731,3,2,0,1,82.64,380,noroeste,Padre Eustáquio,43228,Rua Padre Eustáquio,1051.0
346489,269000,90,-19.9278039,-43.9655234,3,2,0,0,33,5,oeste,Prado,43228,Rua Pedra Bonita,647.0
39337,265000,90,-19.984583,-43.9760814,2,1,0,1,0,0,barreiro,Milionários,43228,,
57077,265000,90,-19.9858167,-44.0533371,2,2,0,1,68.85,200,barreiro,Diamante(barreiro),43228,,
360778,265000,90,-19.969876,-43.977921,4,1,1,2,99.94,290,oeste,Buritis,43228,,
410512,265000,90,-19.935297,-43.9801902,3,2,1,1,88,230,oeste,Salgado Filho,43228,,
130584,255000,90,-19.9618547,-43.9823848,4,1,1,1,71.96,340,oeste,Palmeiras,43228,,
149472,250000,90,-19.8099109,-43.9535571,3,2,1,2,86,79,venda-nova,São Pedro (venda Nova),43228,,
335447,239000,90,-19.8226604,-43.9903924,2,1,0,1,34,120,venda-nova,Parque Leblon,43228,,
335451,234000,90,-19.8226604,-43.9903924,2,1,0,1,34,120,venda-nova,Parque Leblon,43228,,
1674706,230000,90,-19.9236097,-44.0065705,3,1,0,1,60,450,noroeste,Conjunto Califórnia,43228,,
3250108,225000,90,-19.8054517,-43.9342283,2,1,0,1,27,60,norte,Jaqueline,43228,,
25831,215000,90,-19.9440296,-44.0155342,2,1,0,1,0,294,noroeste,Santa Maria,43228,,
353872,210000,90,-19.9026583,-43.9462,2,1,0,1,0,250,noroeste,São Cristóvão,43228,,
51110,199000,90,-19.9406258,-44.0139549,2,1,0,1,72.96,230,noroeste,Camargos,43228,,
953026,590000,89.91,-19.968775,-43.969805,3,2,2,2,205,650,oeste,Buritis,43228,Rua Lauro Ferreira,101.0
2876835,370000,89.9,-19.9959732,-44.0235459,3,1,0,1,1365.11,300,barreiro,Diamante,43228,,
358585,590000,89.84,-19.912115,-43.925702,3,3,1,3,120,600,leste,Sagrada Família,43228,,
3215410,279000,89.74,-19.8273648,-43.9392272,3,2,0,1,84,560,norte,Jardim Guanabara,43228,,
1847830,290000,89.6,-19.9448459,-43.968554,2,2,1,1,70.36,250,oeste,Nova Granada,43228,Rua Conselheiro Joaquim Caetano,1355.0
334302,445000,89.55,-19.8925407,-43.9662321,3,2,1,2,985,528,noroeste,Caiçaras,43228,Rua Elenir de Souza Gouvêa,50.0
363014,450000,89.31,-19.9486753,-43.9230257,2,2,1,1,316,900,centro-sul,Cruzeiro,43228,,
273064,580000,89.27,-19.9690138,-43.9601657,3,2,1,2,214.81,798,oeste,Estoril,43228,,
164057,1099467,89.23,-19.9472744,-43.9520789,2,3,2,2,1,1,centro-sul,Vila Paris,43228,Rua Alves do Vale,240.0
164058,755316,89.23,-19.9472744,-43.9520789,2,3,2,2,1,1,centro-sul,Vila Paris,43228,Rua Alves do Vale,240.0
173046,734147,89.23,-19.9472744,-43.9520789,2,3,2,2,1,1,centro-sul,Vila Paris,43228,Rua Alves do Vale,240.0
361820,350000,89.17,-19.968872,-43.9688284,3,2,1,2,96,420,oeste,Buritis,43228,,
1657366,590000,89.13,-19.9414117,-43.9273936,3,2,1,2,292.38,585,centro-sul,Cruzeiro,43228,,
363528,325000,89.07,-19.8965047,-43.9983044,3,2,1,2,93.88,350,pampulha,Manacás,43228,,
358703,510000,89,-19.8799708,-43.9944781,3,1,1,3,120,500,pampulha,Castelo,43228,,
167530,430000,89,-19.914647,-43.990369,3,1,1,2,87,340,noroeste,Padre Eustáquio,43228,,
1468889,420000,89,-19.883626,-43.996192,3,2,1,2,163,350,pampulha,Castelo,43228,,
812196,370000,89,-19.9261436,-43.9924233,3,1,1,1,104,291,noroeste,Coração Eucarístico,43228,Rua Dom Aristides Porto,124.0
2097583,350000,89,-19.8889094,-43.9961282,3,3,1,2,111.44,250,pampulha,Castelo,43228,,
3240056,305000,89,-19.8871794,-43.9954158,2,1,1,2,955,340,pampulha,Castelo,43228,,
359051,280000,89,-19.9088588,-43.948896,2,2,0,1,800,270,noroeste,Carlos Prates,43228,Rua José Ildeu Gramiscelli,145.0
3244864,280000,89,-19.918561,-43.9414063,3,1,0,0,0,380,centro-sul,Centro,43228,Rua dos Carijós,826.0
366890,259000,89,-19.9261408,-43.9410485,2,1,0,0,96.9,550,centro-sul,Santo Agostinho,43228,,
55461,290000,88.99,-19.9897216,-44.0222943,3,1,1,1,96.38,250,barreiro,Diamante,43228,,
137731,335000,88.9,-19.9117409,-43.9901953,3,2,1,1,100,160,noroeste,Padre Eustáquio,43228,,
3249220,345000,88.87,-19.8879631,-43.8943073,3,2,1,2,92.85,250,leste,Santa Inês,43228,,
342392,965000,88.86,-19.9319639,-43.9365915,3,2,1,2,356.63,873,centro-sul,Funcionários,43228,,
3244326,550000,88.8,-19.8857453,-43.994768,3,1,1,2,79,450,pampulha,Castelo,43228,Rua Elson Nunes de Souza,444.0
1331903,480000,88.8,-19.889342,-43.9942467,3,1,1,2,207.47,700,pampulha,Castelo,43228,Rua Elson Nunes de Souza,444.0
1615970,350000,88.74,-19.8890597,-43.999252,3,1,1,2,110,320,pampulha,Castelo,43228,,
146839,695000,88.73,-19.9456206,-43.9512434,1,1,1,1,230,950,centro-sul,Luxemburgo,43228,Rua Guaicuí,596.0
19674,570000,88.72,-19.941036,-43.914297,3,3,1,2,160,700,centro-sul,Serra,43228,Rua Corinto,217.0
19675,550000,88.72,-19.9401391,-43.9144068,3,3,1,2,160,700,centro-sul,Serra,43228,Rua Corinto,217.0
359863,520000,88.72,-19.9401391,-43.9144068,3,3,1,2,160,700,centro-sul,Serra,43228,Rua Corinto,217.0
3238811,243000,88.71,-19.8999688,-43.918077,2,1,1,1,66.51,280,leste,Sagrada Família,43228,,
239604,850000,88.68,-19.9384623,-43.9212742,3,4,1,2,350,904.34,centro-sul,Serra,43228,Rua Dona Cecília,261.0
3243934,400000,88.68,-19.8861283,-44.0042243,3,1,1,2,88.68,300,pampulha,Pampulha,43228,Rua Cantor Luiz Gonzaga,453.0
3246164,259000,88.65,-19.9313751,-43.9143768,2,2,0,1,69.97,314,leste,São Lucas,43228,,
156021,260000,88.57,-19.9261408,-43.9410485,2,1,0,0,29.42,670,centro-sul,Santo Agostinho,43228,,
3234352,495000,88.5,-19.9462786,-43.923038,3,2,1,1,124.33,400,centro-sul,Cruzeiro,43228,Rua Muzambinho,147.0
336515,360000,88.5,-19.8918997,-43.9309564,3,2,1,3,140,300,nordeste,Silveira,43228,,
126480,350000,88.5,-19.8918913,-43.936954,3,2,1,1,131,300,nordeste,Silveira,43228,,
58233,245000,88.5,-19.8172803,-43.939235,2,1,0,1,60,100,norte,Juliana,43228,,
336560,550000,88.41,-19.8782389,-43.9955349,3,2,1,3,185,700,pampulha,Castelo,43228,Rua Castelo de Avis,65.0
2985523,330000,88.32,-19.9006257,-43.9803697,3,2,1,1,106.81,270,noroeste,Caiçaras,43228,,
141254,310000,88.31,-19.9645178,-43.973403,3,2,1,2,110,280,oeste,Havaí,43228,,
1897854,315000,88.18,-19.9237172,-43.9121049,2,1,0,1,75.79,280,centro-sul,Santa Efigênia,43228,,
158192,360000,88.15,-19.8948528,-43.9981775,3,2,1,2,146.27,580,pampulha,Manacás,43228,,
129317,318000,88.15,-19.8953864,-43.9975546,3,1,1,2,137.24,650,pampulha,Manacás,43228,,
363324,420000,88.09,-19.9429083,-43.9150778,3,3,1,1,181.31,600,leste,São Lucas,43228,Rua Capelinha,269.0
164785,470000,88.08,-19.9198853,-43.9783003,3,1,1,1,145,280,noroeste,Padre Eustáquio,43228,,
3248267,290000,88.02,-19.9195241,-43.980989,3,2,0,1,0,200,noroeste,Padre Eustáquio,43228,,
3253342,730000,88,-19.93498,-43.9748919,3,3,1,2,187,630,oeste,Nova Suíssa,43228,Rua Açucenas,630.0
3238787,590000,88,-19.911752,-43.932519,3,2,1,2,160,600,leste,Floresta,43228,,
3250260,550000,88,-19.8824985,-43.9279904,3,2,1,2,122.33,600,nordeste,União,43228,Rua Flor-de-jequitibá,183.0
3243548,499000,88,-19.933014,-43.9659237,2,2,1,1,100,200,oeste,Barroca,43228,Rua Aristóteles Caldeira,882.0
170308,490000,88,-19.968679,-43.9717507,3,2,1,3,1700,693.12,oeste,Buritis,43228,Rua Maria Heilbuth Surette,1193.0
3247333,485000,88,-19.968981,-43.9678728,3,2,1,2,164.96,837,oeste,Buritis,43228,Rua Professora Bartira Mourão,126.0
356540,458000,88,-19.9584649,-43.9661191,3,2,1,2,0,500,oeste,Estoril,43228,Rua Virgilio José Batista,71.0
52062,450000,88,-19.8877375,-43.9352158,3,2,1,2,123,0,nordeste,Ipiranga,43228,Rua Voluntários da Pátria,161.0
3240123,440000,88,-19.9290884,-43.9680787,3,2,1,1,99.4,650,oeste,Prado,43228,,
352222,430000,88,-19.94232,-43.946532,2,1,0,1,143.93,489.8,centro-sul,Santo Antônio,43228,Rua Nunes Vieira,388.0
1050939,410000,88,-19.8707357,-43.9934193,3,1,1,2,110,280,pampulha,Paquetá,43228,,
339071,390000,88,-19.8813954,-43.9230665,3,3,1,2,1,280,nordeste,União,43228,,
346816,380000,88,-19.9706066,-43.9711568,3,2,1,2,120.84,320,oeste,Buritis,43228,Rua Ulisses Marcondes Escobar,311.0
3233563,360000,88,-19.9694514,-43.968967,3,2,1,2,125,320,oeste,Buritis,43228,Rua Ulisses Marcondes Escobar,311.0
144936,295000,88,-19.8832374,-43.9060338,3,2,1,1,27,190,venda-nova,Parque São Pedro (venda Nova),43228,,
334984,290000,88,-19.8351161,-43.9681486,2,1,0,1,34,150,pampulha,Santa Branca,43228,,
3234162,290000,88,-19.92480658,-43.94696013,2,2,0,0,85,760,centro-sul,Santo Agostinho,43228,Rua dos Timbiras,2500.0
64091,280000,88,-19.8292143,-43.9386794,3,2,0,1,67,560,norte,Jardim Guanabara,43228,,
3241930,280000,88,-19.9350029,-43.977749,2,2,0,2,74,180,oeste,Nova Suíssa,43228,,
335445,229000,88,-19.8226604,-43.9903924,2,1,0,1,34,120,venda-nova,Parque Leblon,43228,,
33444,325000,87.78,-19.9548889,-43.9672268,2,1,0,2,64,340,oeste,Jardim América,43228,,
3237951,585000,87.69,-19.973382,-43.970844,3,3,1,2,220,750,oeste,Buritis,43228,Rua Clementino Viana Dotti,162.0
344545,390000,87.67,-19.8747562,-43.9341199,3,1,1,2,153,250,nordeste,Palmares,43228,,
35808,856069,87.6,-19.9831819,-43.9776886,3,2,1,2,166.9,599,oeste,Buritis,43228,Avenida José de Oliveira Vaz,203.0
63807,856069,87.6,-19.9831001,-43.9780015,3,2,1,1,166.9,599,oeste,Buritis,43228,Avenida José de Oliveira Vaz,203.0
49212,848086,87.6,-19.9831819,-43.9776886,3,2,1,2,164.35,606.24,oeste,Buritis,43228,Avenida José de Oliveira Vaz,203.0
3256555,845448,87.6,-19.981375,-43.9764667,3,2,1,2,166.9,599,oeste,Buritis,43228,,
341600,841460,87.6,-19.9831819,-43.9776886,3,2,1,2,166.9,606.24,oeste,Buritis,43228,Avenida José de Oliveira Vaz,203.0
35795,839172,87.6,-19.9831819,-43.9776886,3,2,1,2,161.44,599,oeste,Buritis,43228,Avenida José de Oliveira Vaz,203.0
3252788,650000,87.6,-19.981375,-43.9764667,3,2,1,2,334.18,606.24,oeste,Buritis,43228,Avenida José de Oliveira Vaz,203.0
130608,375000,87.51,-19.9406619,-43.9737859,3,2,1,2,84,300,oeste,Jardim América,43228,,
1533792,430000,87.45,-19.9346261,-43.962244,3,2,1,2,90,299,oeste,Gutierrez,43228,,
3256937,295000,87.45,-19.8125636,-43.9639666,2,1,0,1,0,0,venda-nova,Venda Nova,43228,Rua Padre Pedro Pinto,1595.0
1888993,315000,87.41,-19.8436935,-43.9724624,3,1,1,1,0,212,pampulha,Santa Amélia,43228,,
62850,330000,87.37,-19.8896237,-44.0001111,3,1,1,2,88.68,340,pampulha,Castelo,43228,,
3238132,430000,87.32,-19.8935015,-43.9320196,3,2,1,1,118.03,532,nordeste,Nova Floresta,43228,,
3250301,550000,87.16,-19.8844375,-43.9298555,3,2,1,2,1468,350,nordeste,Ipiranga,43228,,
338052,780000,87.07,-19.9485463,-43.9538072,2,1,1,3,190,460,centro-sul,Luxemburgo,43228,,
343013,430000,87.05,-19.9009979,-43.927035,2,2,1,1,104.42,180,leste,Sagrada Família,43228,,
3246535,410000,87.04,-19.9552293,-43.9383501,3,2,1,2,145.58,280,centro-sul,Sion,43228,Rua Costa Rica,232.0
