Imovel_ID,Preço,Area,Latitude,Longitude,Qtde_Quartos,Qtde_Banheiros,Qtde_Suites,Vagas_Garagem,Valor_IPTU,Valor_Cond,Regiao,Bairro,DataExtração,Rua,Numero,Unnamed: 17
3257547,200000.0,57.58,-19.9093263,-43.97856480000002,3,1,0,1,269.0,37.0,noroeste,Monsenhor Messias,None,276,,
3267125,200000.0,62.1,-19.90926,-43.93844259999997,2,1,0,0,179.3,0.0,nordeste,Lagoinha,None,276,,
3263685,204000.0,60.0,-19.929261999999998,-44.01744200000002,3,1,0,1,170.0,67.66,noroeste,Califórnia,None,276,,
21970,205000.0,46.0,-19.9140391,-43.94645700000001,2,1,0,1,210.0,64.0,noroeste,Carlos Prates,None,277,,
943541,205000.0,47.07,-19.959727700000002,-43.9791457,2,1,0,1,290.0,63.42,oeste,Marajó,None,277,,
528446,210000.0,60.0,-19.960597600000003,-43.99332620000001,3,1,0,1,230.0,56.0,oeste,Betânia,None,277,,
1606979,210000.0,71.34,-19.841889899999998,-43.89114059999997,3,1,0,1,170.0,0.0,nordeste,Paulo Vi,None,277,,
1662548,210000.0,65.0,-19.9547684,-43.98346989999999,3,1,0,1,250.0,64.14,oeste,Cinquentenário,None,277,,
1787174,210000.0,63.0,-19.9827276,-44.010909700000006,3,1,0,0,240.0,59.95,barreiro,Santa Helena (barreiro),None,277,,
1818114,210000.0,55.0,-19.938026,-43.972689,3,1,1,1,300.0,80.0,oeste,Jardim América,None,277,,
3249463,210000.0,47.0,-19.9657332,-43.99202120000001,2,1,0,1,184.0,27.37,oeste,Betânia,None,277,,
3260677,210000.0,50.69,-19.9024082,-43.98099879999995,2,1,0,1,150.0,0.0,noroeste,Jardim Montanhês,None,277,,
178752,215000.0,60.46,-19.9858796,-44.02887129999999,3,1,0,1,275.0,60.0,barreiro,Diamante,None,277,,
1673468,215000.0,51.74,-19.8426342,-43.939487499999984,2,1,0,1,170.0,27.39,norte,Heliópolis,None,277,,
3237387,215000.0,47.0,-19.960734,-43.99053500000002,2,1,0,1,190.0,56.0,oeste,Betânia,None,277,,
405523,219000.0,52.0,-19.9266359,-43.99059199999999,2,1,0,1,250.0,90.81,noroeste,Coração Eucarístico,None,277,,
337777,220000.0,78.46,-19.9792282,-44.00079389999996,2,1,0,1,150.0,74.34,barreiro,Milionários,None,277,,
356892,220000.0,75.76,-19.9123879,-43.93266080000001,2,1,0,1,250.0,48.07,leste,Floresta,None,278,,
1906486,220000.0,44.28,-19.9596056,-43.98167169999999,2,1,0,1,246.27,62.68,oeste,Cinquentenário,None,278,,
3256491,220000.0,67.07,-19.9845791,-44.03522390000001,3,1,1,1,250.0,66.26,barreiro,Tirol,None,278,,
3260702,220000.0,60.86,-19.9936193,-44.02079439999999,3,1,1,1,220.0,661.25,barreiro,Diamante,None,278,,
3263770,222000.0,80.0,-19.931292199999998,-43.9766052,2,1,0,1,200.0,74.0,oeste,Nova Suíssa,None,278,,
61941,225000.0,51.0,-19.9017432,-43.97891219999997,3,1,0,1,180.0,55.0,noroeste,Caiçaras,None,278,,
2102190,225000.0,55.0,-19.972155100000002,-43.96671930000002,3,2,1,1,300.0,89.98,oeste,Estoril,None,278,,
3244973,225000.0,43.64,-19.968912300000003,-43.965824399999974,2,2,1,1,250.0,69.05,oeste,Buritis,None,278,,
3248678,225000.0,45.0,-19.872164,-43.996827,2,1,0,1,230.0,63.41,pampulha,Paquetá,None,278,,
2682115,229000.0,75.0,-19.868609,-43.921382,2,1,0,1,150.0,72.85,nordeste,São Paulo,None,278,,
158373,230000.0,75.0,-19.9656688,-43.97215299999999,2,1,0,1,200.0,275.0,oeste,Estrela Dalva,None,278,,
341768,230000.0,50.16,-19.9200192,-43.91134249999999,2,1,0,1,230.0,67.19,centro-sul,Santa Efigênia,None,278,,
347972,230000.0,56.59,-19.865678600000003,-43.9556073,2,1,0,1,190.0,121.0,pampulha,Liberdade,None,278,,
2885696,230000.0,56.0,-19.930345000000003,-43.99980690000001,3,2,1,1,180.0,72.12,noroeste,João Pinheiro,None,278,,
3243321,230000.0,60.0,-19.8714397,-43.95249749999999,2,1,0,1,200.0,87.73,pampulha,São Francisco,None,279,,
3245083,230000.0,43.67,-19.920314,-43.91191100000003,2,1,0,1,200.0,57.0,centro-sul,Santa Efigênia,None,279,,
3246143,230000.0,60.0,-19.9827033,-44.01120419999995,3,1,0,1,260.0,61.57,barreiro,Santa Helena (barreiro),None,279,,
3259337,230000.0,62.0,-19.911931,-43.991495999999984,3,1,0,1,220.0,73.0,noroeste,Padre Eustáquio,None,279,,
350149,235000.0,65.0,-19.916297699999998,-43.93208099999998,3,1,0,1,50.0,0.0,barreiro,Urucuia,None,279,,
1519308,235000.0,70.0,-19.9529729,-43.97590980000001,2,1,1,1,180.0,71.0,oeste,Havaí,None,279,,
3240166,235000.0,51.75,-19.987282500000003,-44.02145880000001,2,1,0,1,242.66,726.92,barreiro,Teixeira Dias,None,279,,
55357,239000.0,75.0,-19.959279000000002,-43.966781999999974,3,1,0,1,298.0,48.73,oeste,Estoril,None,279,,
334824,239000.0,60.0,-19.921167899999997,-43.97044579999999,2,1,0,1,150.0,75.26,noroeste,Padre Eustáquio,None,279,,
3243545,239500.0,46.0,-19.95966,-43.98551579999997,2,1,0,1,340.0,62.0,oeste,Betânia,None,279,,
169001,240000.0,76.7,-20.0057424,-44.00774100000001,3,1,0,1,380.0,76.35,barreiro,Cardoso,None,279,,
345083,240000.0,65.0,-19.9437462,-43.970193,2,1,0,1,240.0,69.61,oeste,Jardim América,None,279,,
3260837,240000.0,65.0,-19.8741007,-43.93814170000002,3,2,1,1,200.0,90.0,nordeste,Palmares,None,280,,
3263632,240000.0,55.0,-19.909514,-43.98045200000002,3,1,0,1,135.0,74.2,noroeste,Monsenhor Messias,None,280,,
356135,245000.0,76.0,-20.005079100000003,-44.00826100000001,3,1,1,1,390.0,25.0,barreiro,Cardoso,None,280,,
347439,247881.49,32.95,-19.924035800000002,-43.93842570000004,1,1,1,0,1.0,1.0,centro-sul,Centro,None,280,,
3254660,248000.0,80.0,-19.9297618,-43.99973069999999,3,1,0,1,220.0,0.0,noroeste,João Pinheiro,None,280,,
3240275,249000.0,75.18,-19.8622664,-43.955530100000026,2,1,0,1,300.0,86.03,pampulha,Liberdade,None,280,,
347384,249812.6,33.64,-19.924035800000002,-43.93842570000004,1,1,1,0,1.0,1.0,centro-sul,Centro,None,280,,
6785,250000.0,67.17,-19.9519841,-43.98700830000002,3,1,1,1,250.0,75.95,oeste,Havaí,None,280,,
340797,250000.0,53.2,-19.895416100000002,-43.90233069999999,2,1,0,1,200.0,76.01,leste,Boa Vista,None,280,,
348035,250000.0,69.0,-19.8929173,-43.93108330000001,4,1,1,1,280.0,81.43,nordeste,Silveira,None,280,,
1625693,250000.0,50.0,-19.904187,-43.917508000000005,2,1,0,1,537.0,78.18,leste,Sagrada Família,None,280,,
1855382,250000.0,67.0,-19.907621300000002,-43.89896670000002,2,1,1,1,289.0,87.0,leste,Pompéia,None,280,,
3254178,250000.0,56.0,-19.9297618,-43.99973069999999,3,1,1,1,100.0,72.63,noroeste,João Pinheiro,None,280,,
347688,250360.31,32.95,-19.924035800000002,-43.93842570000004,1,1,1,0,1.0,1.0,centro-sul,Centro,None,280,,
354819,255000.0,65.0,-19.878985399999998,-43.93399679999999,2,1,0,1,320.0,99.0,nordeste,Ipiranga,None,280,,
1580410,255000.0,69.97,-19.9382375,-43.98150440000001,2,1,0,1,215.0,63.3,oeste,Salgado Filho,None,280,,
3261611,257000.0,65.0,-19.9106581,-43.98049049999997,2,1,0,1,230.0,63.72,noroeste,Padre Eustáquio,None,281,,
24482,260000.0,65.0,-19.838198100000003,-43.99022639999998,3,1,0,1,200.0,50.0,pampulha,Jardim Atlântico,None,281,,
167514,260000.0,65.0,-19.9681366,-43.9826645,3,1,0,1,165.0,46.22,oeste,Palmeiras,None,281,,
332663,260000.0,54.0,-19.8524164,-43.93290999999999,2,1,0,2,150.0,80.96,norte,Minaslândia (P Maio),None,281,,
361757,260000.0,75.0,-19.9273614,-43.9940671,2,1,0,1,165.0,84.45,noroeste,Coração Eucarístico,None,281,,
2170194,260000.0,56.35,-19.830997500000002,-43.93649549999998,2,2,1,1,166.86,433.25,norte,Jardim Guanabara,None,281,,
364745,265000.0,70.0,-19.9577376,-43.99296830000003,3,1,1,1,315.0,72.28,oeste,Betânia,None,281,,
159756,269000.0,50.0,-19.9027889,-43.92681300000004,2,2,1,1,247.0,92.91,leste,Sagrada Família,None,281,,
281637,269000.0,66.0,-19.8690343,-43.92110730000002,2,1,0,1,210.0,83.27,nordeste,São Paulo,None,281,,
135634,270000.0,82.0,-19.965615,-43.971210600000006,3,2,1,1,150.0,58.9,oeste,Estrela Dalva,None,281,,
357134,270000.0,97.37,-19.9555848,-43.97728169999999,2,2,0,1,220.0,71.93,oeste,Havaí,None,281,,
3258560,270000.0,65.0,-19.916675,-43.99257899999998,2,1,0,1,200.0,36.52,noroeste,Minas Brasil,None,281,,
3258976,270000.0,88.0,-19.920485,-43.98081200000002,3,2,0,1,230.0,65.91,noroeste,Padre Eustáquio,None,281,,
358717,275000.0,70.0,-19.9234658,-43.99082670000002,2,2,1,1,277.0,83.0,noroeste,Coração Eucarístico,None,282,,
3267286,275000.0,57.25,-19.8799488,-43.99154039999996,2,2,1,1,276.0,107.36,pampulha,Paquetá,None,282,,
366782,277000.0,65.0,-19.9104539,-43.97849220000001,3,2,1,1,250.0,180.0,noroeste,Monsenhor Messias,None,282,,
16763,280000.0,59.31,-19.887113600000003,-43.890226900000016,2,2,1,2,260.0,31.0,leste,Boa Vista,None,282,,
46198,280000.0,59.8,-19.898812,-43.91691900000001,3,1,0,1,160.0,58.89,leste,Sagrada Família,None,282,,
150413,280000.0,59.31,-20.3081796,-40.3892472,2,2,1,2,260.0,31.0,leste,Boa Vista,None,282,,
